ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 15:21:43"
"Settings=E:\Conboy\2025-02-10\settings\S1-4.14.S4.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s1-4.14.s4.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5240, 57320"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.0053"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=2.94457"
"Filters=<Empty>"
"ScanRegion=524,5732,1632,6640"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11780	57430	140	107	112	37	53	54	53	19	85	69	0	0.000	0.000	0.000	54	59	17	0.000	0.000	0.000	0.000	33	35	156	884	100	0	0	0	54	17413	3.053	59	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12180	57430	140	110	111	38	50	53	50	18	87	69	0	0.000	0.000	0.000	60	61	18	0.000	0.000	0.000	0.000	34	33	156	884	100	0	0	0	60	17250	3.222	61	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12600	57420	160	134	150	67	51	54	51	36	88	61	0	0.000	0.000	0.000	83	99	19	0.000	0.000	0.000	0.000	44	66	208	1066	100	0	0	0	83	31239	2.667	99	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	13000	57420	160	152	168	75	50	52	50	19	93	89	0	0.000	0.000	0.000	102	118	20	0.000	0.000	0.000	0.000	44	36	208	1066	100	0	0	0	102	34899	6.105	118	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13370	57430	130	94	97	30	51	53	51	20	81	53	0	0.000	0.000	0.000	43	46	21	0.000	0.000	0.000	0.000	30	37	120	764	100	0	0	0	43	11585	2.200	46	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13780	57420	130	104	105	35	50	53	50	20	84	66	0	0.000	0.000	0.000	54	55	22	0.000	0.000	0.000	0.000	33	37	120	732	100	0	0	0	54	12639	2.600	55	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14180	57400	110	145	140	43	54	143	54	794	0	0	0	0.000	0.000	0.000	91	86	23	0.000	0.000	0.000	0.000	30	555	80	496	100	0	0	0	91	11222	-0.004	86	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14600	57420	140	132	130	42	50	52	50	21	89	80	0	0.000	0.000	0.000	82	80	24	0.000	0.000	0.000	0.000	32	40	156	848	100	0	0	0	82	20229	3.714	80	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	14950	57430	150	107	105	36	50	53	50	19	81	69	0	0.000	0.000	0.000	57	55	25	0.000	0.000	0.000	0.000	34	35	156	972	100	0	0	0	57	16410	2.737	55	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15350	57420	150	109	110	30	51	53	51	19	89	73	0	0.000	0.000	0.000	58	59	26	0.000	0.000	0.000	0.000	27	35	156	934	100	0	0	0	58	17137	3.000	59	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15790	57400	130	73	74	29	52	54	52	18	53	26	0	0.000	0.000	0.000	21	22	27	0.000	0.000	0.000	0.000	39	33	120	664	100	0	0	0	21	8929	1.111	22	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16190	57410	120	62	65	21	50	52	50	17	37	15	0	0.000	0.000	0.000	12	15	28	0.000	0.000	0.000	0.000	32	32	120	535	100	0	0	0	12	7751	0.765	15	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5420	57810	160	121	123	44	54	56	54	19	89	72	0	0.000	0.000	0.000	67	69	29	0.000	0.000	0.000	0.000	35	33	208	1378	100	0	0	0	67	25587	3.526	69	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5820	57810	130	121	122	38	58	63	58	26	85	60	0	0.000	0.000	0.000	63	64	30	0.000	0.000	0.000	0.000	31	41	120	940	100	0	0	0	63	14589	2.269	64	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6160	57810	150	116	120	38	55	57	55	22	86	69	0	0.000	0.000	0.000	61	65	31	0.000	0.000	0.000	0.000	31	38	156	1272	100	0	0	0	61	18646	2.864	65	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6560	57820	150	114	117	40	59	63	59	44	61	20	0	0.000	0.000	0.000	55	58	32	0.000	0.000	0.000	0.000	34	69	156	1272	100	0	0	0	55	18291	1.227	58	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	6990	57830	140	303	302	88	60	64	60	28	98	96	0	0.000	0.000	0.000	243	242	33	0.000	0.000	0.000	0.000	29	43	156	1140	100	0	0	0	243	47131	8.500	242	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7400	57830	140	329	328	95	51	53	51	20	100	99	0	0.000	0.000	0.000	278	277	34	0.000	0.000	0.000	0.000	28	37	156	1140	100	0	0	0	278	51207	13.750	277	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7800	57810	160	176	176	62	51	52	51	19	95	90	0	0.000	0.000	0.000	125	125	35	0.000	0.000	0.000	0.000	35	36	208	1512	100	0	0	0	125	36527	6.526	125	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8200	57810	160	186	190	65	51	53	51	20	97	94	0	0.000	0.000	0.000	135	139	36	0.000	0.000	0.000	0.000	34	37	208	1512	100	0	0	0	135	39466	6.850	139	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8560	57820	150	395	409	115	50	53	50	44	100	99	0	0.000	0.000	0.000	345	359	37	0.000	0.000	0.000	0.000	28	83	156	1272	100	0	0	0	345	63843	8.091	359	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8960	57820	150	435	448	112	48	51	48	19	100	100	0	0.000	0.000	0.000	387	400	38	0.000	0.000	0.000	0.000	25	37	156	1272	100	0	0	0	387	69835	20.895	400	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9390	57810	150	145	147	46	51	52	51	19	97	91	0	0.000	0.000	0.000	94	96	39	0.000	0.000	0.000	0.000	31	36	156	1272	100	0	0	0	94	22925	5.000	96	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9790	57820	150	163	166	43	52	54	52	19	100	99	0	0.000	0.000	0.000	111	114	40	0.000	0.000	0.000	0.000	25	35	156	1272	100	0	0	0	111	25923	5.895	114	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10140	57820	160	123	124	39	52	54	52	19	91	81	0	0.000	0.000	0.000	71	72	41	0.000	0.000	0.000	0.000	31	35	208	1512	100	0	0	0	71	25727	3.684	72	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10550	57820	160	127	128	38	52	55	52	19	94	82	0	0.000	0.000	0.000	75	76	42	0.000	0.000	0.000	0.000	29	34	208	1512	100	0	0	0	75	26524	3.842	76	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	10970	57810	160	135	134	51	53	55	53	18	89	79	0	0.000	0.000	0.000	82	81	43	0.000	0.000	0.000	0.000	38	32	208	1512	100	0	0	0	82	27771	4.389	81	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11380	57810	150	143	148	43	52	54	52	18	96	92	0	0.000	0.000	0.000	91	96	44	0.000	0.000	0.000	0.000	29	33	156	1272	100	0	0	0	91	23113	5.222	96	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11820	57810	150	169	166	48	54	55	54	19	98	92	0	0.000	0.000	0.000	115	112	45	0.000	0.000	0.000	0.000	28	34	156	1272	100	0	0	0	115	25916	5.842	112	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12220	57820	140	180	182	51	53	55	53	20	100	94	0	0.000	0.000	0.000	127	129	46	0.000	0.000	0.000	0.000	28	36	156	1140	100	0	0	0	127	28458	6.350	129	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12550	57820	170	154	153	46	52	54	52	19	97	89	0	0.000	0.000	0.000	102	101	47	0.000	0.000	0.000	0.000	30	35	208	1654	100	0	0	0	102	31859	5.211	101	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12950	57810	160	132	137	46	53	54	53	20	93	84	0	0.000	0.000	0.000	79	84	48	0.000	0.000	0.000	0.000	33	37	208	1512	100	0	0	0	79	28593	4.150	84	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13370	57820	150	76	79	31	52	54	52	23	50	25	0	0.000	0.000	0.000	24	27	49	0.000	0.000	0.000	0.000	39	42	156	1272	100	0	0	0	24	12279	1.087	27	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13780	57810	140	74	76	28	51	53	51	20	53	25	0	0.000	0.000	0.000	23	25	50	0.000	0.000	0.000	0.000	36	37	156	1140	100	0	0	0	23	11784	1.150	25	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14210	57810	150	104	108	37	50	53	50	22	83	62	0	0.000	0.000	0.000	54	58	51	0.000	0.000	0.000	0.000	34	41	156	1272	100	0	0	0	54	16770	2.500	58	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14610	57810	140	101	101	33	52	54	52	20	79	60	0	0.000	0.000	0.000	49	49	52	0.000	0.000	0.000	0.000	32	37	156	1140	100	0	0	0	49	15777	2.350	49	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	14960	57820	140	102	109	45	52	55	52	37	64	28	0	0.000	0.000	0.000	50	57	53	0.000	0.000	0.000	0.000	41	67	156	1140	100	0	0	0	50	16960	1.459	57	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15360	57820	150	102	106	36	51	53	51	18	82	70	0	0.000	0.000	0.000	51	55	54	0.000	0.000	0.000	0.000	33	33	156	1272	100	0	0	0	51	16576	2.944	55	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15790	57820	140	77	80	25	50	52	50	18	64	38	0	0.000	0.000	0.000	27	30	55	0.000	0.000	0.000	0.000	31	34	156	1140	100	0	0	0	27	12505	1.556	30	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16180	57820	140	79	80	24	50	52	50	18	65	38	0	0.000	0.000	0.000	29	30	56	0.000	0.000	0.000	0.000	30	34	156	986	100	0	0	0	29	12487	1.556	30	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5360	58230	150	122	125	38	55	82	55	569	0	0	0	0.000	0.000	0.000	67	70	57	0.000	0.000	0.000	0.000	30	693	156	1010	100	0	0	0	67	19478	0.076	70	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5760	58230	150	119	121	37	57	60	57	22	86	71	0	0.000	0.000	0.000	62	64	58	0.000	0.000	0.000	0.000	30	36	156	1272	100	0	0	0	62	18823	2.773	64	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6180	58210	130	93	98	28	57	61	57	25	68	35	0	0.000	0.000	0.000	36	41	59	0.000	0.000	0.000	0.000	28	40	120	940	100	0	0	0	36	11781	1.480	41	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6590	58220	140	105	106	34	56	66	56	132	1	0	0	0.000	0.000	0.000	49	50	60	0.000	0.000	0.000	0.000	32	200	156	1140	100	0	0	0	49	16594	0.303	50	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	7020	58220	150	122	125	40	54	56	54	22	89	75	0	0.000	0.000	0.000	68	71	61	0.000	0.000	0.000	0.000	32	39	156	1272	100	0	0	0	68	19534	3.136	71	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7420	58210	150	108	111	38	51	53	51	19	88	68	0	0.000	0.000	0.000	57	60	62	0.000	0.000	0.000	0.000	34	35	156	1272	100	0	0	0	57	17317	3.053	60	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7770	58210	170	81	83	32	51	53	51	20	62	39	0	0.000	0.000	0.000	30	32	63	0.000	0.000	0.000	0.000	38	37	208	1660	100	0	0	0	30	17346	1.500	32	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8160	58200	160	79	83	29	49	51	49	18	69	39	0	0.000	0.000	0.000	30	34	64	0.000	0.000	0.000	0.000	34	35	208	1512	100	0	0	0	30	17215	1.778	34	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8590	58230	140	168	173	53	51	56	51	48	94	66	0	0.000	0.000	0.000	117	122	65	0.000	0.000	0.000	0.000	30	85	156	1140	100	0	0	0	117	26976	2.438	122	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	8990	58230	140	183	186	55	52	54	52	22	98	95	0	0.000	0.000	0.000	131	134	66	0.000	0.000	0.000	0.000	29	40	156	1140	100	0	0	0	131	29018	6.000	134	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9410	58210	160	126	135	47	52	54	52	20	94	84	0	0.000	0.000	0.000	74	83	67	0.000	0.000	0.000	0.000	34	37	208	1512	100	0	0	0	74	28016	4.050	83	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9810	58210	160	137	141	44	52	54	52	19	96	88	0	0.000	0.000	0.000	85	89	68	0.000	0.000	0.000	0.000	31	35	208	1512	100	0	0	0	85	29259	4.579	89	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10160	58220	160	180	182	67	54	55	54	19	93	88	0	0.000	0.000	0.000	126	128	69	0.000	0.000	0.000	0.000	36	34	208	1512	100	0	0	0	126	37785	6.684	128	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10560	58220	150	205	210	55	54	56	54	19	99	99	0	0.000	0.000	0.000	151	156	70	0.000	0.000	0.000	0.000	26	33	156	1272	100	0	0	0	151	32808	8.105	156	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	10990	58220	150	159	163	48	54	55	54	19	98	92	0	0.000	0.000	0.000	105	109	71	0.000	0.000	0.000	0.000	29	34	156	1272	100	0	0	0	105	25418	5.684	109	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11390	58220	160	189	193	70	53	55	53	18	96	94	0	0.000	0.000	0.000	136	140	72	0.000	0.000	0.000	0.000	36	32	208	1512	100	0	0	0	136	40074	7.667	140	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11740	58220	160	100	103	32	54	56	54	19	81	58	0	0.000	0.000	0.000	46	49	73	0.000	0.000	0.000	0.000	31	33	208	1512	100	0	0	0	46	21516	2.474	49	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12150	58220	150	104	107	33	53	55	53	20	85	62	0	0.000	0.000	0.000	51	54	74	0.000	0.000	0.000	0.000	30	36	156	1272	100	0	0	0	51	16708	2.600	54	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12570	58210	150	177	182	50	51	54	51	19	98	97	0	0.000	0.000	0.000	126	131	75	0.000	0.000	0.000	0.000	27	35	156	1272	100	0	0	0	126	28344	6.737	131	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	12970	58210	150	189	192	50	52	54	52	20	100	100	0	0.000	0.000	0.000	137	140	76	0.000	0.000	0.000	0.000	26	37	156	1272	100	0	0	0	137	30008	6.900	140	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13420	58210	150	113	112	39	52	55	52	20	85	70	0	0.000	0.000	0.000	61	60	77	0.000	0.000	0.000	0.000	34	36	156	1272	100	0	0	0	61	17512	2.850	60	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13820	58220	140	111	112	35	51	54	51	20	87	73	0	0.000	0.000	0.000	60	61	78	0.000	0.000	0.000	0.000	31	37	156	1140	100	0	0	0	60	17444	2.900	61	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14140	58210	150	153	154	42	51	54	51	27	96	86	0	0.000	0.000	0.000	102	103	79	0.000	0.000	0.000	0.000	27	50	156	1272	100	0	0	0	102	24008	3.704	103	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14550	58210	150	161	162	44	52	55	52	27	96	90	0	0.000	0.000	0.000	109	110	80	0.000	0.000	0.000	0.000	27	49	156	1272	100	0	0	0	109	25234	3.963	110	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	14980	58230	150	116	123	37	52	54	52	21	96	77	0	0.000	0.000	0.000	64	71	81	0.000	0.000	0.000	0.000	30	38	156	1272	100	0	0	0	64	19221	3.286	71	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15380	58230	150	131	132	39	51	105	51	650	0	0	0	0.000	0.000	0.000	80	81	82	0.000	0.000	0.000	0.000	29	619	156	1272	100	0	0	0	80	20620	0.042	81	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15800	58210	140	77	81	28	52	76	52	389	0	0	0	0.000	0.000	0.000	25	29	83	0.000	0.000	0.000	0.000	34	511	156	1140	100	0	0	0	25	12697	0.013	29	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16200	58220	140	75	80	32	50	53	50	19	63	32	0	0.000	0.000	0.000	25	30	84	0.000	0.000	0.000	0.000	40	35	156	920	100	0	0	0	25	12446	1.421	30	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5370	58620	140	105	110	35	56	402	56	3588	0	0	0	0.000	0.000	0.000	49	54	85	0.000	0.000	0.000	0.000	31	892	156	954	100	0	0	0	49	17180	-0.081	54	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5770	58620	140	105	105	35	55	57	55	23	78	54	0	0.000	0.000	0.000	50	50	86	0.000	0.000	0.000	0.000	33	40	156	1140	100	0	0	0	50	16456	2.087	50	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6190	58620	160	98	109	55	54	58	54	56	39	11	0	0.000	0.000	0.000	44	55	87	0.000	0.000	0.000	0.000	50	96	208	1512	100	0	0	0	44	22633	0.911	55	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
1	4	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6590	58620	150	123	127	40	53	56	53	20	92	82	0	0.000	0.000	0.000	70	74	88	0.000	0.000	0.000	0.000	31	35	156	1272	100	0	0	0	70	19846	3.550	74	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
