ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/11 14:15:33"
"Settings=E:\Conboy\2025-02-10\settings\S9-12.83.S11.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s9-12.83.s11.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5440, 39080"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=26.8761"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.05185"
"Filters=<Empty>"
"ScanRegion=544,3908,1652,4816"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	11	1	"Activin A "	"Activin A "	9550	39200	150	685	727	331	138	140	138	40	99	99	0	0.000	0.000	0.000	547	589	11	0.000	0.000	0.000	0.000	45	28	156	1010	100	0	0	0	547	113420	14.675	589	Error	"Not Defined"	"Activin A "
1	12	1	"Activin A "	"Activin A "	9950	39200	160	518	578	383	138	141	138	42	91	86	0	0.000	0.000	0.000	380	440	12	0.000	0.000	0.000	0.000	66	29	208	1152	100	0	0	0	380	120146	10.405	440	Error	"Not Defined"	"Activin A "
1	13	1	"Activin C"	"Activin C"	10400	39210	140	255	257	69	136	137	136	40	86	69	0	0.000	0.000	0.000	119	121	13	0.000	0.000	0.000	0.000	26	29	156	954	100	0	0	0	119	40036	3.000	121	Error	"Not Defined"	"Activin C"
1	14	1	"Activin C"	"Activin C"	10810	39210	150	258	273	81	132	135	132	39	93	81	0	0.000	0.000	0.000	126	141	14	0.000	0.000	0.000	0.000	29	28	156	1040	100	0	0	0	126	42532	3.538	141	Error	"Not Defined"	"Activin C"
1	15	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11120	39210	160	252	255	70	134	134	134	38	90	73	0	0.000	0.000	0.000	118	121	15	0.000	0.000	0.000	0.000	27	28	208	1178	100	0	0	0	118	52963	3.184	121	Error	"Not Defined"	"Activin RIB / ALK-4"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11530	39210	160	270	278	79	133	135	133	39	92	79	0	0.000	0.000	0.000	137	145	16	0.000	0.000	0.000	0.000	28	28	208	1194	100	0	0	0	137	57864	3.667	145	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11960	39210	150	315	324	101	129	142	129	133	69	23	0	0.000	0.000	0.000	186	195	17	0.000	0.000	0.000	0.000	31	93	156	1046	100	0	0	0	186	50594	1.368	195	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12360	39210	150	393	386	137	123	126	123	40	94	91	0	0.000	0.000	0.000	270	263	18	0.000	0.000	0.000	0.000	35	31	156	1046	100	0	0	0	270	60258	6.500	263	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12780	39210	160	622	877	646	125	128	125	42	100	100	0	0.000	0.000	0.000	497	752	19	0.000	0.000	0.000	0.000	73	32	208	1194	100	0	0	0	497	182357	17.833	752	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	13180	39210	160	737	932	580	132	133	132	40	97	96	0	0.000	0.000	0.000	605	800	20	0.000	0.000	0.000	0.000	62	30	208	1194	100	0	0	0	605	193769	19.975	800	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13540	39220	140	219	223	62	133	136	133	42	78	50	0	0.000	0.000	0.000	86	90	21	0.000	0.000	0.000	0.000	27	30	156	986	100	0	0	0	86	34838	2.071	90	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13940	39220	140	247	253	59	128	131	128	43	90	75	0	0.000	0.000	0.000	119	125	22	0.000	0.000	0.000	0.000	23	32	156	986	100	0	0	0	119	39442	2.837	125	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14360	39210	150	972	982	182	138	142	138	44	100	100	0	0.000	0.000	0.000	834	844	23	0.000	0.000	0.000	0.000	18	30	156	1046	100	0	0	0	834	153156	19.091	844	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14760	39220	150	1086	1085	154	143	145	143	43	100	100	0	0.000	0.000	0.000	943	942	24	0.000	0.000	0.000	0.000	14	29	156	1080	100	0	0	0	943	169185	21.860	942	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15110	39220	140	234	233	61	139	202	139	593	0	0	0	0.000	0.000	0.000	95	94	25	0.000	0.000	0.000	0.000	26	293	156	986	100	0	0	0	95	36410	0.052	94	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15530	39220	150	244	248	60	134	136	134	40	91	67	0	0.000	0.000	0.000	110	114	26	0.000	0.000	0.000	0.000	24	29	156	1080	100	0	0	0	110	38718	2.800	114	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15940	39220	140	186	194	61	128	130	128	38	63	42	0	0.000	0.000	0.000	58	66	27	0.000	0.000	0.000	0.000	31	29	156	986	100	0	0	0	58	30319	1.684	66	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16360	39220	140	173	177	51	121	124	121	36	66	33	0	0.000	0.000	0.000	52	56	28	0.000	0.000	0.000	0.000	28	29	156	890	100	0	0	0	52	27598	1.472	56	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5600	39600	160	583	561	172	151	155	151	53	94	90	0	0.000	0.000	0.000	432	410	29	0.000	0.000	0.000	0.000	30	34	208	1308	100	0	0	0	432	116769	7.660	410	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	6000	39600	150	530	548	115	145	150	145	47	100	100	0	0.000	0.000	0.000	385	403	30	0.000	0.000	0.000	0.000	20	31	156	1272	100	0	0	0	385	85510	8.468	403	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6330	39600	160	400	403	83	138	143	138	49	100	99	0	0.000	0.000	0.000	262	265	31	0.000	0.000	0.000	0.000	20	34	208	1512	100	0	0	0	262	83815	5.306	265	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6730	39600	170	360	366	101	132	135	132	40	97	95	0	0.000	0.000	0.000	228	234	32	0.000	0.000	0.000	0.000	27	29	208	1660	100	0	0	0	228	76177	5.775	234	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	7170	39610	150	1005	1053	319	141	143	141	41	100	100	0	0.000	0.000	0.000	864	912	33	0.000	0.000	0.000	0.000	30	28	156	1272	100	0	0	0	864	164300	22.195	912	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7570	39610	160	1094	1107	505	142	146	142	45	95	93	0	0.000	0.000	0.000	952	965	34	0.000	0.000	0.000	0.000	45	30	208	1512	100	0	0	0	952	230242	21.356	965	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7990	39590	150	425	425	166	141	143	141	42	94	85	0	0.000	0.000	0.000	284	284	35	0.000	0.000	0.000	0.000	39	29	156	1272	100	0	0	0	284	66352	6.714	284	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8380	39590	160	271	347	184	135	138	135	52	83	60	0	0.000	0.000	0.000	136	212	36	0.000	0.000	0.000	0.000	53	37	208	1512	100	0	0	0	136	72144	4.019	212	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8740	39600	140	646	653	147	137	137	137	40	100	98	0	0.000	0.000	0.000	509	516	37	0.000	0.000	0.000	0.000	22	29	156	1140	100	0	0	0	509	101905	12.900	516	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	9140	39610	140	720	740	231	137	138	137	40	98	98	0	0.000	0.000	0.000	583	603	38	0.000	0.000	0.000	0.000	31	28	156	1140	100	0	0	0	583	115399	15.050	603	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9570	39610	150	322	321	77	141	143	141	47	97	86	0	0.000	0.000	0.000	181	180	39	0.000	0.000	0.000	0.000	23	32	156	1272	100	0	0	0	181	50099	3.787	180	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9970	39610	150	322	331	85	137	141	137	40	99	94	0	0.000	0.000	0.000	185	194	40	0.000	0.000	0.000	0.000	25	28	156	1272	100	0	0	0	185	51558	4.750	194	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10320	39610	160	264	264	75	138	141	138	40	86	72	0	0.000	0.000	0.000	126	126	41	0.000	0.000	0.000	0.000	28	28	208	1512	100	0	0	0	126	54865	3.075	126	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10720	39610	150	277	286	73	137	140	137	40	94	81	0	0.000	0.000	0.000	140	149	42	0.000	0.000	0.000	0.000	25	28	156	1272	100	0	0	0	140	44624	3.650	149	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	11150	39610	150	459	472	147	137	140	137	42	98	96	0	0.000	0.000	0.000	322	335	43	0.000	0.000	0.000	0.000	31	30	156	1272	100	0	0	0	322	73648	7.905	335	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11550	39600	140	541	553	158	132	133	132	39	100	100	0	0.000	0.000	0.000	409	421	44	0.000	0.000	0.000	0.000	28	29	156	1140	100	0	0	0	409	86200	10.769	421	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12000	39610	140	420	440	107	129	132	129	56	99	98	0	0.000	0.000	0.000	291	311	45	0.000	0.000	0.000	0.000	24	42	156	1140	100	0	0	0	291	68574	5.500	311	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12400	39610	140	466	472	114	126	129	126	41	100	99	0	0.000	0.000	0.000	340	346	46	0.000	0.000	0.000	0.000	24	31	156	1140	100	0	0	0	340	73562	8.366	346	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12720	39610	160	402	410	125	123	168	123	657	0	0	0	0.000	0.000	0.000	279	287	47	0.000	0.000	0.000	0.000	30	391	208	1506	100	0	0	0	279	85269	0.368	287	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	13130	39610	160	414	422	128	135	136	135	42	97	95	0	0.000	0.000	0.000	279	287	48	0.000	0.000	0.000	0.000	30	30	208	1512	100	0	0	0	279	87682	6.810	287	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13550	39620	150	197	201	60	135	137	135	41	62	39	0	0.000	0.000	0.000	62	66	49	0.000	0.000	0.000	0.000	29	29	156	1272	100	0	0	0	62	31393	1.561	66	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13940	39610	130	207	219	73	134	136	134	41	67	45	0	0.000	0.000	0.000	73	85	50	0.000	0.000	0.000	0.000	33	30	120	940	100	0	0	0	73	26281	2.024	85	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14380	39610	160	429	433	108	132	135	132	45	98	97	0	0.000	0.000	0.000	297	301	51	0.000	0.000	0.000	0.000	24	33	208	1512	100	0	0	0	297	90118	6.622	301	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14780	39610	150	504	499	95	128	129	128	38	100	100	0	0.000	0.000	0.000	376	371	52	0.000	0.000	0.000	0.000	19	29	156	1272	100	0	0	0	376	77863	9.737	371	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15140	39620	140	338	336	97	134	135	134	39	95	91	0	0.000	0.000	0.000	204	202	53	0.000	0.000	0.000	0.000	28	28	156	1140	100	0	0	0	204	52476	5.154	202	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15540	39620	140	348	353	117	129	131	129	40	97	91	0	0.000	0.000	0.000	219	224	54	0.000	0.000	0.000	0.000	33	30	156	1140	100	0	0	0	219	55030	5.550	224	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15960	39610	150	232	235	56	126	128	126	37	92	69	0	0.000	0.000	0.000	106	109	55	0.000	0.000	0.000	0.000	23	28	156	1272	100	0	0	0	106	36700	2.892	109	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16360	39610	140	226	225	54	124	125	124	37	87	70	0	0.000	0.000	0.000	102	101	56	0.000	0.000	0.000	0.000	24	29	156	1044	100	0	0	0	102	35088	2.703	101	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5530	40010	160	364	371	112	146	149	146	42	94	90	0	0.000	0.000	0.000	218	225	57	0.000	0.000	0.000	0.000	30	28	208	1028	100	0	0	0	218	77259	5.286	225	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5930	40020	150	358	364	83	143	145	143	42	99	95	0	0.000	0.000	0.000	215	221	58	0.000	0.000	0.000	0.000	22	28	156	1272	100	0	0	0	215	56794	5.214	221	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6350	40000	150	240	240	63	144	147	144	45	77	52	0	0.000	0.000	0.000	96	96	59	0.000	0.000	0.000	0.000	26	30	156	1272	100	0	0	0	96	37422	2.067	96	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6760	39990	150	219	219	60	133	138	133	43	76	48	0	0.000	0.000	0.000	86	86	60	0.000	0.000	0.000	0.000	27	31	156	1272	100	0	0	0	86	34171	1.884	86	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	7190	39990	170	265	263	82	135	137	135	42	86	72	0	0.000	0.000	0.000	130	128	61	0.000	0.000	0.000	0.000	31	30	208	1660	100	0	0	0	130	54736	3.000	128	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7600	40000	150	315	320	85	139	143	139	43	94	89	0	0.000	0.000	0.000	176	181	62	0.000	0.000	0.000	0.000	26	30	156	1272	100	0	0	0	176	49980	4.116	181	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7930	40000	150	219	233	68	139	141	139	41	73	47	0	0.000	0.000	0.000	80	94	63	0.000	0.000	0.000	0.000	29	29	156	1272	100	0	0	0	80	36280	2.244	94	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8340	40000	150	200	210	60	138	140	138	42	66	35	0	0.000	0.000	0.000	62	72	64	0.000	0.000	0.000	0.000	28	30	156	1272	100	0	0	0	62	32777	1.667	72	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8770	40010	150	379	386	100	141	142	141	41	99	97	0	0.000	0.000	0.000	238	245	65	0.000	0.000	0.000	0.000	25	28	156	1272	100	0	0	0	238	60259	5.951	245	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	9170	40010	140	432	452	112	141	143	141	40	100	99	0	0.000	0.000	0.000	291	311	66	0.000	0.000	0.000	0.000	24	27	156	1140	100	0	0	0	291	70452	7.725	311	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9580	40000	150	291	302	77	141	142	141	42	95	84	0	0.000	0.000	0.000	150	161	67	0.000	0.000	0.000	0.000	25	29	156	1272	100	0	0	0	150	47107	3.810	161	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9980	39990	150	311	316	90	140	143	140	42	96	86	0	0.000	0.000	0.000	171	176	68	0.000	0.000	0.000	0.000	28	29	156	1272	100	0	0	0	171	49342	4.119	176	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10330	40000	150	864	877	263	139	142	139	41	99	98	0	0.000	0.000	0.000	725	738	69	0.000	0.000	0.000	0.000	29	28	156	1272	100	0	0	0	725	136809	17.927	738	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10730	40000	150	1003	1028	382	136	139	136	39	98	97	0	0.000	0.000	0.000	867	892	70	0.000	0.000	0.000	0.000	37	28	156	1272	100	0	0	0	867	160426	22.795	892	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	11160	40010	150	567	580	128	134	135	134	40	100	100	0	0.000	0.000	0.000	433	446	71	0.000	0.000	0.000	0.000	22	29	156	1272	100	0	0	0	433	90402	11.125	446	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11560	40000	150	782	783	211	136	138	136	40	98	98	0	0.000	0.000	0.000	646	647	72	0.000	0.000	0.000	0.000	26	28	156	1272	100	0	0	0	646	122164	16.125	647	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11920	40010	150	225	223	54	137	140	137	42	80	51	0	0.000	0.000	0.000	88	86	73	0.000	0.000	0.000	0.000	24	30	156	1272	100	0	0	0	88	34790	1.976	86	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12320	40000	150	205	208	62	134	136	134	41	71	41	0	0.000	0.000	0.000	71	74	74	0.000	0.000	0.000	0.000	29	30	156	1272	100	0	0	0	71	32384	1.756	74	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12750	40000	150	1382	1427	313	128	131	128	41	100	100	0	0.000	0.000	0.000	1254	1299	75	0.000	0.000	0.000	0.000	21	31	156	1272	100	0	0	0	1254	222536	31.610	1299	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	13150	40000	150	1474	1518	355	140	142	140	44	100	100	0	0.000	0.000	0.000	1334	1378	76	0.000	0.000	0.000	0.000	23	30	156	1272	100	0	0	0	1334	236879	31.273	1378	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13600	40010	140	257	266	73	139	141	139	42	89	69	0	0.000	0.000	0.000	118	127	77	0.000	0.000	0.000	0.000	27	29	156	1140	100	0	0	0	118	41519	2.976	127	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	14000	40010	140	271	283	74	144	148	144	46	91	74	0	0.000	0.000	0.000	127	139	78	0.000	0.000	0.000	0.000	26	31	156	1140	100	0	0	0	127	44218	2.935	139	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14320	40010	160	543	561	155	141	145	141	44	98	98	0	0.000	0.000	0.000	402	420	79	0.000	0.000	0.000	0.000	27	30	208	1506	100	0	0	0	402	116709	9.455	420	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14720	40010	160	541	547	158	143	146	143	42	97	96	0	0.000	0.000	0.000	398	404	80	0.000	0.000	0.000	0.000	28	28	208	1512	100	0	0	0	398	113750	9.548	404	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	15150	40020	150	282	290	68	149	152	149	50	94	70	0	0.000	0.000	0.000	133	141	81	0.000	0.000	0.000	0.000	23	32	156	1272	100	0	0	0	133	45166	2.760	141	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15550	40030	150	317	317	67	151	153	151	46	95	88	0	0.000	0.000	0.000	166	166	82	0.000	0.000	0.000	0.000	21	30	156	1272	100	0	0	0	166	49488	3.565	166	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15970	40010	160	194	191	55	140	152	140	63	39	10	0	0.000	0.000	0.000	54	51	83	0.000	0.000	0.000	0.000	28	41	208	1512	100	0	0	0	54	39821	0.619	51	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16390	40020	150	268	272	71	139	143	139	47	91	69	0	0.000	0.000	0.000	129	133	84	0.000	0.000	0.000	0.000	26	32	156	1046	100	0	0	0	129	42474	2.745	133	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5540	40410	140	294	292	80	148	150	148	41	89	76	0	0.000	0.000	0.000	146	144	85	0.000	0.000	0.000	0.000	27	27	156	848	100	0	0	0	146	45493	3.463	144	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5950	40410	140	286	294	82	144	148	144	41	92	80	0	0.000	0.000	0.000	142	150	86	0.000	0.000	0.000	0.000	27	27	156	1140	100	0	0	0	142	45924	3.561	150	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6370	40400	160	332	439	326	140	143	140	41	94	89	0	0.000	0.000	0.000	192	299	87	0.000	0.000	0.000	0.000	74	28	208	1512	100	0	0	0	192	91346	7.220	299	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
