ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 16:39:03"
"Settings=E:\Conboy\2025-02-10\settings\S5-8.93.S8.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s5-8.93.s8.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5200, 57160"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.8903"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.09254"
"Filters=<Empty>"
"ScanRegion=520,5716,1628,6624"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	15	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	10890	57290	140	98	99	34	75	80	75	31	37	11	0	0.000	0.000	0.000	23	24	15	0.000	0.000	0.000	0.000	34	38	156	954	100	0	0	0	23	15508	0.613	24	Error	"Not Defined"	"Activin RIB / ALK-4"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11250	57280	150	102	103	37	76	81	76	33	35	16	0	0.000	0.000	0.000	26	27	16	0.000	0.000	0.000	0.000	35	40	156	1010	100	0	0	0	26	16047	0.667	27	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11710	57260	150	159	171	61	73	78	73	31	89	67	0	0.000	0.000	0.000	86	98	17	0.000	0.000	0.000	0.000	35	39	156	934	100	0	0	0	86	26610	3.000	98	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12120	57270	150	186	188	63	74	79	74	34	92	73	0	0.000	0.000	0.000	112	114	18	0.000	0.000	0.000	0.000	33	43	156	972	100	0	0	0	112	29315	3.206	114	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12540	57250	160	169	224	156	74	76	74	30	88	71	0	0.000	0.000	0.000	95	150	19	0.000	0.000	0.000	0.000	69	39	208	1028	100	0	0	0	95	46489	4.933	150	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	12940	57260	170	216	276	184	71	75	71	28	95	88	0	0.000	0.000	0.000	145	205	20	0.000	0.000	0.000	0.000	66	37	208	1160	100	0	0	0	145	57368	7.179	205	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13300	57260	130	111	113	39	71	74	71	26	58	35	0	0.000	0.000	0.000	40	42	21	0.000	0.000	0.000	0.000	34	35	120	732	100	0	0	0	40	13574	1.500	42	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13680	57260	130	119	121	40	69	72	69	27	70	47	0	0.000	0.000	0.000	50	52	22	0.000	0.000	0.000	0.000	33	37	120	732	100	0	0	0	50	14567	1.815	52	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14120	57260	160	302	296	83	71	74	71	29	96	94	0	0.000	0.000	0.000	231	225	23	0.000	0.000	0.000	0.000	28	39	208	1066	100	0	0	0	231	61641	7.655	225	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14520	57260	150	347	343	67	72	74	72	25	100	100	0	0.000	0.000	0.000	275	271	24	0.000	0.000	0.000	0.000	19	33	156	934	100	0	0	0	275	53459	10.760	271	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	14860	57270	160	102	102	37	70	72	70	25	56	29	0	0.000	0.000	0.000	32	32	25	0.000	0.000	0.000	0.000	36	34	208	1110	100	0	0	0	32	21272	1.200	32	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15270	57260	160	98	101	34	69	74	69	87	6	0	0	0.000	0.000	0.000	29	32	26	0.000	0.000	0.000	0.000	33	117	208	1066	100	0	0	0	29	20974	0.310	32	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15710	57260	110	98	102	37	65	67	65	22	63	40	0	0.000	0.000	0.000	33	37	27	0.000	0.000	0.000	0.000	36	32	80	550	100	0	0	0	33	8177	1.591	37	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16090	57270	110	94	95	29	66	68	66	23	55	28	0	0.000	0.000	0.000	28	29	28	0.000	0.000	0.000	0.000	30	33	80	574	100	0	0	0	28	7633	1.174	29	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5360	57650	150	219	233	113	67	71	67	26	100	97	0	0.000	0.000	0.000	152	166	29	0.000	0.000	0.000	0.000	48	36	156	1146	100	0	0	0	152	36400	6.231	166	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5760	57640	150	210	235	161	68	72	68	26	97	94	0	0.000	0.000	0.000	142	167	30	0.000	0.000	0.000	0.000	68	36	156	1272	100	0	0	0	142	36693	6.269	167	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6090	57640	160	198	210	78	70	74	70	27	99	93	0	0.000	0.000	0.000	128	140	31	0.000	0.000	0.000	0.000	37	36	208	1512	100	0	0	0	128	43583	5.037	140	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6490	57640	160	211	225	117	71	74	71	28	97	92	0	0.000	0.000	0.000	140	154	32	0.000	0.000	0.000	0.000	52	37	208	1512	100	0	0	0	140	46700	5.393	154	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	6930	57650	150	371	414	174	69	74	69	28	100	100	0	0.000	0.000	0.000	302	345	33	0.000	0.000	0.000	0.000	42	37	156	1272	100	0	0	0	302	64625	12.143	345	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7330	57650	150	466	482	134	69	74	69	34	100	100	0	0.000	0.000	0.000	397	413	34	0.000	0.000	0.000	0.000	27	45	156	1272	100	0	0	0	397	75145	12.000	413	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7740	57640	160	232	245	74	68	74	68	35	99	94	0	0.000	0.000	0.000	164	177	35	0.000	0.000	0.000	0.000	30	47	208	1512	100	0	0	0	164	50884	4.886	177	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8140	57640	160	252	253	80	68	73	68	35	98	92	0	0.000	0.000	0.000	184	185	36	0.000	0.000	0.000	0.000	31	47	208	1512	100	0	0	0	184	52696	5.143	185	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8490	57650	150	398	398	134	69	75	69	34	99	98	0	0.000	0.000	0.000	329	329	37	0.000	0.000	0.000	0.000	33	45	156	1272	100	0	0	0	329	62140	9.500	329	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8900	57650	150	451	440	110	69	74	69	34	100	100	0	0.000	0.000	0.000	382	371	38	0.000	0.000	0.000	0.000	25	45	156	1272	100	0	0	0	382	68570	10.765	371	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9330	57640	140	123	128	41	71	75	71	30	71	41	0	0.000	0.000	0.000	52	57	39	0.000	0.000	0.000	0.000	32	40	156	1140	100	0	0	0	52	20017	1.767	57	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9720	57640	140	143	145	50	73	76	73	31	77	54	0	0.000	0.000	0.000	70	72	40	0.000	0.000	0.000	0.000	34	40	156	1140	100	0	0	0	70	22573	2.226	72	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10090	57650	150	108	110	35	73	76	73	39	41	11	0	0.000	0.000	0.000	35	37	41	0.000	0.000	0.000	0.000	31	51	156	1272	100	0	0	0	35	17237	0.872	37	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10470	57630	160	104	106	38	72	75	72	29	52	23	0	0.000	0.000	0.000	32	34	42	0.000	0.000	0.000	0.000	35	38	208	1512	100	0	0	0	32	22082	1.069	34	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	10900	57640	150	165	174	64	72	78	72	37	87	69	0	0.000	0.000	0.000	93	102	43	0.000	0.000	0.000	0.000	36	47	156	1272	100	0	0	0	93	27192	2.595	102	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11310	57640	150	210	212	77	72	79	72	39	92	76	0	0.000	0.000	0.000	138	140	44	0.000	0.000	0.000	0.000	36	49	156	1272	100	0	0	0	138	33029	3.410	140	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11760	57650	150	167	177	61	76	80	76	32	91	72	0	0.000	0.000	0.000	91	101	45	0.000	0.000	0.000	0.000	34	40	156	1272	100	0	0	0	91	27617	3.031	101	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12160	57650	150	184	185	50	77	81	77	34	94	77	0	0.000	0.000	0.000	107	108	46	0.000	0.000	0.000	0.000	27	41	156	1264	100	0	0	0	107	28891	3.059	108	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12480	57640	180	165	169	68	74	78	74	32	83	67	0	0.000	0.000	0.000	91	95	47	0.000	0.000	0.000	0.000	40	41	256	1884	100	0	0	0	91	43197	2.844	95	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12880	57650	160	180	188	54	70	74	70	28	96	88	0	0.000	0.000	0.000	110	118	48	0.000	0.000	0.000	0.000	28	37	208	1512	100	0	0	0	110	39181	4.071	118	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13300	57660	140	96	101	36	72	74	72	27	47	20	0	0.000	0.000	0.000	24	29	49	0.000	0.000	0.000	0.000	35	36	156	1140	100	0	0	0	24	15775	1.000	29	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13710	57660	150	92	97	34	72	74	72	26	42	21	0	0.000	0.000	0.000	20	25	50	0.000	0.000	0.000	0.000	35	35	156	1272	100	0	0	0	20	15076	0.885	25	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14130	57650	150	172	178	56	68	70	68	25	94	89	0	0.000	0.000	0.000	104	110	51	0.000	0.000	0.000	0.000	31	35	156	1272	100	0	0	0	104	27703	4.320	110	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14540	57640	150	171	173	51	67	70	67	24	96	90	0	0.000	0.000	0.000	104	106	52	0.000	0.000	0.000	0.000	29	34	156	1272	100	0	0	0	104	27062	4.292	106	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	14900	57660	140	260	257	69	68	71	68	26	98	98	0	0.000	0.000	0.000	192	189	53	0.000	0.000	0.000	0.000	26	36	156	1140	100	0	0	0	192	40043	7.154	189	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15300	57660	150	266	267	60	67	69	67	24	100	99	0	0.000	0.000	0.000	199	200	54	0.000	0.000	0.000	0.000	22	34	156	1272	100	0	0	0	199	41638	8.250	200	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15700	57650	130	97	102	32	64	68	64	24	60	33	0	0.000	0.000	0.000	33	38	55	0.000	0.000	0.000	0.000	31	35	120	940	100	0	0	0	33	12229	1.417	38	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16120	57640	150	92	95	31	65	67	65	21	55	31	0	0.000	0.000	0.000	27	30	56	0.000	0.000	0.000	0.000	32	31	156	1146	100	0	0	0	27	14776	1.333	30	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5290	58060	160	160	169	59	68	71	68	24	93	83	0	0.000	0.000	0.000	92	101	57	0.000	0.000	0.000	0.000	34	33	208	1028	100	0	0	0	92	35116	4.083	101	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5690	58060	160	156	164	60	68	71	68	26	91	78	0	0.000	0.000	0.000	88	96	58	0.000	0.000	0.000	0.000	36	36	208	1512	100	0	0	0	88	34172	3.577	96	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6100	58040	150	109	113	46	68	71	68	25	62	40	0	0.000	0.000	0.000	41	45	59	0.000	0.000	0.000	0.000	40	35	156	1272	100	0	0	0	41	17626	1.680	45	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6490	58040	160	105	116	118	70	73	70	27	55	32	0	0.000	0.000	0.000	35	46	60	0.000	0.000	0.000	0.000	101	36	208	1512	100	0	0	0	35	24217	1.593	46	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	6960	58040	160	135	142	57	69	75	69	33	76	49	0	0.000	0.000	0.000	66	73	61	0.000	0.000	0.000	0.000	40	44	208	1512	100	0	0	0	66	29538	2.030	73	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7350	58040	150	151	155	50	70	76	70	33	84	61	0	0.000	0.000	0.000	81	85	62	0.000	0.000	0.000	0.000	32	43	156	1272	100	0	0	0	81	24225	2.394	85	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7680	58060	90	94	113	68	74	83	74	45	38	15	0	0.000	0.000	0.000	20	39	63	0.000	0.000	0.000	0.000	60	54	52	420	100	0	0	0	20	5899	0.667	39	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8090	58050	130	92	103	48	70	76	70	38	30	10	0	0.000	0.000	0.000	22	33	64	0.000	0.000	0.000	0.000	46	50	120	940	100	0	0	0	22	12391	0.711	33	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8520	58050	150	159	160	54	70	76	70	38	80	62	0	0.000	0.000	0.000	89	90	65	0.000	0.000	0.000	0.000	33	50	156	1272	100	0	0	0	89	24948	2.211	90	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	8930	58060	140	189	199	67	72	78	72	41	94	73	0	0.000	0.000	0.000	117	127	66	0.000	0.000	0.000	0.000	33	52	156	1140	100	0	0	0	117	31086	2.951	127	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9330	58030	160	102	108	43	69	75	69	41	39	18	0	0.000	0.000	0.000	33	39	67	0.000	0.000	0.000	0.000	39	54	208	1512	100	0	0	0	33	22480	0.805	39	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9740	58040	150	116	114	36	71	75	71	35	58	21	0	0.000	0.000	0.000	45	43	68	0.000	0.000	0.000	0.000	31	46	156	1272	100	0	0	0	45	17806	1.114	43	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10090	58050	150	255	282	109	72	77	72	33	99	96	0	0.000	0.000	0.000	183	210	69	0.000	0.000	0.000	0.000	38	42	156	1272	100	0	0	0	183	44033	6.212	210	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10490	58050	150	378	401	128	72	77	72	33	100	100	0	0.000	0.000	0.000	306	329	70	0.000	0.000	0.000	0.000	31	42	156	1272	100	0	0	0	306	62610	9.818	329	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	10920	58050	160	142	154	62	73	77	73	33	80	51	0	0.000	0.000	0.000	69	81	71	0.000	0.000	0.000	0.000	40	42	208	1512	100	0	0	0	69	32114	2.333	81	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11320	58050	160	170	177	69	72	77	72	36	84	69	0	0.000	0.000	0.000	98	105	72	0.000	0.000	0.000	0.000	38	46	208	1512	100	0	0	0	98	36754	2.778	105	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11670	58050	160	226	233	79	73	79	73	37	97	88	0	0.000	0.000	0.000	153	160	73	0.000	0.000	0.000	0.000	33	46	208	1512	100	0	0	0	153	48365	4.162	160	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12070	58050	160	264	266	81	76	79	76	36	96	94	0	0.000	0.000	0.000	188	190	74	0.000	0.000	0.000	0.000	30	45	208	1512	100	0	0	0	188	55251	5.194	190	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12500	58040	150	431	450	128	74	77	74	28	100	100	0	0.000	0.000	0.000	357	376	75	0.000	0.000	0.000	0.000	28	36	156	1272	100	0	0	0	357	70139	13.321	376	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	12910	58040	150	483	491	135	72	75	72	26	100	100	0	0.000	0.000	0.000	411	419	76	0.000	0.000	0.000	0.000	27	34	156	1272	100	0	0	0	411	76561	16.000	419	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13350	58030	150	94	98	38	71	75	71	27	46	22	0	0.000	0.000	0.000	23	27	77	0.000	0.000	0.000	0.000	38	36	156	1272	100	0	0	0	23	15302	0.852	27	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13770	58050	150	97	101	34	72	74	72	25	48	27	0	0.000	0.000	0.000	25	29	78	0.000	0.000	0.000	0.000	33	33	156	1266	100	0	0	0	25	15832	1.080	29	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14080	58050	160	198	209	67	68	72	68	25	98	93	0	0.000	0.000	0.000	130	141	79	0.000	0.000	0.000	0.000	32	34	208	1496	100	0	0	0	130	43404	5.480	141	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14480	58050	160	234	242	75	68	71	68	24	100	97	0	0.000	0.000	0.000	166	174	80	0.000	0.000	0.000	0.000	30	33	208	1512	100	0	0	0	166	50339	7.125	174	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	14920	58040	120	134	131	39	82	160	82	235	0	0	0	0.000	0.000	0.000	52	49	81	0.000	0.000	0.000	0.000	29	146	120	820	100	0	0	0	52	15701	-0.123	49	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15310	58070	160	141	139	43	68	70	68	22	86	71	0	0.000	0.000	0.000	73	71	82	0.000	0.000	0.000	0.000	30	31	208	1512	100	0	0	0	73	28934	3.136	71	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15730	58060	160	180	178	55	67	68	67	22	91	88	0	0.000	0.000	0.000	113	111	83	0.000	0.000	0.000	0.000	30	32	208	1512	100	0	0	0	113	37097	5.000	111	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16140	58060	160	178	179	45	66	68	66	22	98	95	0	0.000	0.000	0.000	112	113	84	0.000	0.000	0.000	0.000	25	32	208	1234	100	0	0	0	112	37334	5.045	113	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5300	58450	140	131	132	42	71	77	71	33	71	43	0	0.000	0.000	0.000	60	61	85	0.000	0.000	0.000	0.000	31	42	156	848	100	0	0	0	60	20519	1.667	61	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5700	58450	140	130	136	49	72	77	72	31	76	46	0	0.000	0.000	0.000	58	64	86	0.000	0.000	0.000	0.000	36	40	156	1140	100	0	0	0	58	21203	1.903	64	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6120	58440	170	104	108	43	70	75	70	31	51	20	0	0.000	0.000	0.000	34	38	87	0.000	0.000	0.000	0.000	39	41	208	1660	100	0	0	0	34	22521	1.065	38	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
1	4	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6520	58440	150	111	120	53	72	77	72	34	55	25	0	0.000	0.000	0.000	39	48	88	0.000	0.000	0.000	0.000	44	44	156	1272	100	0	0	0	39	18707	1.265	48	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
