ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 16:23:14"
"Settings=E:\Conboy\2025-02-10\settings\S5-8.93.S7.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s5-8.93.s7.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5200, 39200"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.7683"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.23219"
"Filters=<Empty>"
"ScanRegion=520,3920,1628,4828"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	11	1	"Activin A "	"Activin A "	9340	39360	150	851	908	320	181	183	181	48	100	100	0	0.000	0.000	0.000	670	727	11	0.000	0.000	0.000	0.000	35	26	156	1146	100	0	0	0	670	141721	15.104	727	Error	"Not Defined"	"Activin A "
1	12	1	"Activin A "	"Activin A "	9740	39360	150	828	887	292	178	180	178	49	100	100	0	0.000	0.000	0.000	650	709	12	0.000	0.000	0.000	0.000	32	27	156	1146	100	0	0	0	650	138379	14.429	709	Error	"Not Defined"	"Activin A "
1	13	1	"Activin C"	"Activin C"	10190	39380	140	288	294	81	181	184	181	47	80	57	0	0.000	0.000	0.000	107	113	13	0.000	0.000	0.000	0.000	27	25	156	1094	100	0	0	0	107	45802	2.340	113	Error	"Not Defined"	"Activin C"
1	14	1	"Activin C"	"Activin C"	10600	39380	140	291	297	75	179	181	179	48	80	58	0	0.000	0.000	0.000	112	118	14	0.000	0.000	0.000	0.000	25	26	156	1094	100	0	0	0	112	46317	2.417	118	Error	"Not Defined"	"Activin C"
1	15	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	10910	39380	150	290	295	67	180	183	180	50	82	57	0	0.000	0.000	0.000	110	115	15	0.000	0.000	0.000	0.000	22	27	156	1202	100	0	0	0	110	45975	2.240	115	Error	"Not Defined"	"Activin RIB / ALK-4"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11320	39370	150	290	288	67	173	177	173	48	84	57	0	0.000	0.000	0.000	117	115	16	0.000	0.000	0.000	0.000	23	27	156	1176	100	0	0	0	117	44864	2.313	115	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11750	39380	150	541	577	173	177	178	177	49	99	98	0	0.000	0.000	0.000	364	400	17	0.000	0.000	0.000	0.000	29	27	156	1202	100	0	0	0	364	90003	8.143	400	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12150	39380	150	768	783	230	182	184	182	48	100	100	0	0.000	0.000	0.000	586	601	18	0.000	0.000	0.000	0.000	29	26	156	1202	100	0	0	0	586	122157	12.479	601	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12570	39370	160	575	818	603	163	167	163	49	100	99	0	0.000	0.000	0.000	412	655	19	0.000	0.000	0.000	0.000	73	29	208	1344	100	0	0	0	412	170045	13.286	655	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	12970	39370	160	742	921	549	165	166	165	46	100	100	0	0.000	0.000	0.000	577	756	20	0.000	0.000	0.000	0.000	59	27	208	1344	100	0	0	0	577	191575	16.413	756	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13330	39380	140	322	327	73	172	174	172	47	93	79	0	0.000	0.000	0.000	150	155	21	0.000	0.000	0.000	0.000	22	27	156	1094	100	0	0	0	150	51016	3.255	155	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13730	39380	140	374	381	84	182	185	182	51	96	89	0	0.000	0.000	0.000	192	199	22	0.000	0.000	0.000	0.000	22	27	156	1094	100	0	0	0	192	59495	3.843	199	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14150	39380	150	1066	1080	154	199	201	199	55	100	100	0	0.000	0.000	0.000	867	881	23	0.000	0.000	0.000	0.000	14	27	156	1202	100	0	0	0	867	168402	15.982	881	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14560	39380	160	1141	1086	274	218	230	218	75	97	96	0	0.000	0.000	0.000	923	868	24	0.000	0.000	0.000	0.000	25	32	208	1378	100	0	0	0	923	225833	11.413	868	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	14900	39380	160	277	272	75	217	220	217	58	50	17	0	0.000	0.000	0.000	60	55	25	0.000	0.000	0.000	0.000	27	26	208	1378	100	0	0	0	60	56660	0.897	55	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15320	39380	150	338	346	68	204	207	204	50	93	71	0	0.000	0.000	0.000	134	142	26	0.000	0.000	0.000	0.000	19	24	156	1202	100	0	0	0	134	53904	2.780	142	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15750	39380	140	351	359	104	194	197	194	48	88	73	0	0.000	0.000	0.000	157	165	27	0.000	0.000	0.000	0.000	28	24	156	1094	100	0	0	0	157	55949	3.375	165	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16150	39380	150	261	267	83	181	182	181	47	69	39	0	0.000	0.000	0.000	80	86	28	0.000	0.000	0.000	0.000	31	25	156	976	100	0	0	0	80	41672	1.809	86	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5390	39760	160	937	921	308	200	212	200	74	95	92	0	0.000	0.000	0.000	737	721	29	0.000	0.000	0.000	0.000	33	34	208	1408	100	0	0	0	737	191632	9.581	721	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5790	39760	150	1143	1144	186	214	225	214	88	100	100	0	0.000	0.000	0.000	929	930	30	0.000	0.000	0.000	0.000	16	39	156	1272	100	0	0	0	929	178516	10.443	930	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6120	39760	160	588	590	112	199	211	199	79	100	98	0	0.000	0.000	0.000	389	391	31	0.000	0.000	0.000	0.000	18	37	208	1512	100	0	0	0	389	122782	4.797	391	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6520	39760	160	609	617	139	186	189	186	56	99	98	0	0.000	0.000	0.000	423	431	32	0.000	0.000	0.000	0.000	22	29	208	1512	100	0	0	0	423	128364	7.643	431	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	6960	39770	150	1075	1162	359	183	188	183	55	100	100	0	0.000	0.000	0.000	892	979	33	0.000	0.000	0.000	0.000	30	29	156	1272	100	0	0	0	892	181262	17.709	979	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7360	39770	150	1313	1378	349	186	190	186	58	100	100	0	0.000	0.000	0.000	1127	1192	34	0.000	0.000	0.000	0.000	25	30	156	1272	100	0	0	0	1127	215032	20.483	1192	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7770	39760	160	630	634	185	184	184	184	49	95	95	0	0.000	0.000	0.000	446	450	35	0.000	0.000	0.000	0.000	29	26	208	1512	100	0	0	0	446	131804	9.184	450	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8170	39760	160	591	610	180	187	190	187	52	97	96	0	0.000	0.000	0.000	404	423	36	0.000	0.000	0.000	0.000	29	27	208	1512	100	0	0	0	404	126873	8.077	423	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8530	39770	140	689	692	144	193	196	193	51	100	100	0	0.000	0.000	0.000	496	499	37	0.000	0.000	0.000	0.000	20	26	156	1140	100	0	0	0	496	107960	9.725	499	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8930	39770	140	754	766	152	185	186	185	51	100	100	0	0.000	0.000	0.000	569	581	38	0.000	0.000	0.000	0.000	19	27	156	1140	100	0	0	0	569	119491	11.373	581	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9360	39760	150	365	374	88	181	185	181	50	97	87	0	0.000	0.000	0.000	184	193	39	0.000	0.000	0.000	0.000	23	27	156	1272	100	0	0	0	184	58322	3.780	193	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9760	39760	150	382	392	94	186	188	186	47	96	87	0	0.000	0.000	0.000	196	206	40	0.000	0.000	0.000	0.000	23	25	156	1272	100	0	0	0	196	61105	4.340	206	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10110	39760	150	325	326	80	187	189	187	47	89	71	0	0.000	0.000	0.000	138	139	41	0.000	0.000	0.000	0.000	24	24	156	1272	100	0	0	0	138	50890	2.915	139	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10510	39770	160	307	306	79	188	189	188	49	80	60	0	0.000	0.000	0.000	119	118	42	0.000	0.000	0.000	0.000	25	25	208	1512	100	0	0	0	119	63656	2.388	118	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	10940	39750	150	647	667	193	188	195	188	59	98	98	0	0.000	0.000	0.000	459	479	43	0.000	0.000	0.000	0.000	28	30	156	1272	100	0	0	0	459	104099	8.000	479	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11340	39760	150	821	851	218	196	199	196	52	100	100	0	0.000	0.000	0.000	625	655	44	0.000	0.000	0.000	0.000	25	26	156	1272	100	0	0	0	625	132748	12.538	655	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11790	39770	150	525	546	133	204	207	204	54	100	98	0	0.000	0.000	0.000	321	342	45	0.000	0.000	0.000	0.000	24	26	156	1272	100	0	0	0	321	85244	6.278	342	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12190	39770	150	553	558	118	201	203	201	50	100	100	0	0.000	0.000	0.000	352	357	46	0.000	0.000	0.000	0.000	21	24	156	1272	100	0	0	0	352	87061	7.100	357	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12520	39770	160	518	539	158	178	180	178	54	98	96	0	0.000	0.000	0.000	340	361	47	0.000	0.000	0.000	0.000	29	30	208	1512	100	0	0	0	340	112116	6.648	361	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12920	39770	160	644	639	174	165	172	165	145	96	87	0	0.000	0.000	0.000	479	474	48	0.000	0.000	0.000	0.000	27	84	208	1512	100	0	0	0	479	132906	3.221	474	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13350	39760	140	244	260	86	156	157	156	45	73	49	0	0.000	0.000	0.000	88	104	49	0.000	0.000	0.000	0.000	33	28	156	1140	100	0	0	0	88	40558	2.289	104	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13740	39780	130	290	302	78	171	174	171	52	86	60	0	0.000	0.000	0.000	119	131	50	0.000	0.000	0.000	0.000	25	29	120	940	100	0	0	0	119	36196	2.462	131	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14170	39770	160	514	511	111	180	183	180	51	99	98	0	0.000	0.000	0.000	334	331	51	0.000	0.000	0.000	0.000	21	27	208	1512	100	0	0	0	334	106235	6.431	331	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14570	39770	150	524	528	93	183	183	183	48	100	100	0	0.000	0.000	0.000	341	345	52	0.000	0.000	0.000	0.000	17	26	156	1272	100	0	0	0	341	82305	7.188	345	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	14930	39780	150	632	3613	7710	205	227	205	120	97	89	0	0.000	0.000	0.000	427	3408	53	0.000	0.000	0.000	0.000	213	52	156	1272	100	0	0	0	427	563673	28.217	3408	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15330	39770	140	829	793	190	212	216	212	58	96	94	0	0.000	0.000	0.000	617	581	54	0.000	0.000	0.000	0.000	23	26	156	1140	100	0	0	0	617	123677	9.948	581	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15750	39770	150	439	456	112	196	199	196	50	98	92	0	0.000	0.000	0.000	243	260	55	0.000	0.000	0.000	0.000	24	25	156	1272	100	0	0	0	243	71199	5.140	260	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16150	39780	150	406	426	116	189	192	189	50	97	92	0	0.000	0.000	0.000	217	237	56	0.000	0.000	0.000	0.000	27	26	156	1046	100	0	0	0	217	66529	4.680	237	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5320	40180	160	660	689	205	204	213	204	70	98	98	0	0.000	0.000	0.000	456	485	57	0.000	0.000	0.000	0.000	29	32	208	1152	100	0	0	0	456	143251	6.800	485	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5720	40180	160	651	694	240	206	213	206	63	97	95	0	0.000	0.000	0.000	445	488	58	0.000	0.000	0.000	0.000	34	29	208	1512	100	0	0	0	445	144341	7.635	488	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6150	40170	150	307	315	88	181	187	181	53	84	58	0	0.000	0.000	0.000	126	134	59	0.000	0.000	0.000	0.000	27	28	156	1272	100	0	0	0	126	49197	2.415	134	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6550	40160	150	361	363	97	186	187	186	50	91	80	0	0.000	0.000	0.000	175	177	60	0.000	0.000	0.000	0.000	26	26	156	1272	100	0	0	0	175	56660	3.520	177	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	6990	40160	160	440	442	111	194	198	194	52	94	91	0	0.000	0.000	0.000	246	248	61	0.000	0.000	0.000	0.000	25	26	208	1512	100	0	0	0	246	91888	4.692	248	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7380	40160	160	426	424	114	197	198	197	54	93	90	0	0.000	0.000	0.000	229	227	62	0.000	0.000	0.000	0.000	26	27	208	1512	100	0	0	0	229	88163	4.185	227	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7720	40160	160	330	327	83	188	190	188	50	87	65	0	0.000	0.000	0.000	142	139	63	0.000	0.000	0.000	0.000	25	26	208	1512	100	0	0	0	142	68041	2.740	139	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8120	40160	150	307	314	78	187	189	187	50	83	61	0	0.000	0.000	0.000	120	127	64	0.000	0.000	0.000	0.000	24	26	156	1272	100	0	0	0	120	48912	2.500	127	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8560	40170	140	448	456	108	192	195	192	49	99	96	0	0.000	0.000	0.000	256	264	65	0.000	0.000	0.000	0.000	23	25	156	1140	100	0	0	0	256	71188	5.327	264	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	8960	40170	150	573	576	128	194	197	194	55	100	98	0	0.000	0.000	0.000	379	382	66	0.000	0.000	0.000	0.000	22	27	156	1272	100	0	0	0	379	89819	6.891	382	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9380	40150	150	328	330	81	183	187	183	49	91	69	0	0.000	0.000	0.000	145	147	67	0.000	0.000	0.000	0.000	24	26	156	1272	100	0	0	0	145	51497	2.918	147	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9770	40160	160	343	354	112	190	191	190	48	87	74	0	0.000	0.000	0.000	153	164	68	0.000	0.000	0.000	0.000	31	25	208	1512	100	0	0	0	153	73661	3.396	164	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10130	40170	150	1038	1159	483	194	196	194	51	100	100	0	0.000	0.000	0.000	844	965	69	0.000	0.000	0.000	0.000	41	26	156	1272	100	0	0	0	844	180789	18.882	965	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10530	40170	150	1245	1395	532	197	198	197	49	100	100	0	0.000	0.000	0.000	1048	1198	70	0.000	0.000	0.000	0.000	38	24	156	1272	100	0	0	0	1048	217650	24.429	1198	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	10950	40170	150	722	736	141	190	194	190	53	100	100	0	0.000	0.000	0.000	532	546	71	0.000	0.000	0.000	0.000	19	27	156	1272	100	0	0	0	532	114830	10.226	546	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11350	40170	150	819	826	155	198	199	198	52	100	100	0	0.000	0.000	0.000	621	628	72	0.000	0.000	0.000	0.000	18	26	156	1272	100	0	0	0	621	128915	12.058	628	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11710	40170	160	514	517	134	196	197	196	52	96	94	0	0.000	0.000	0.000	318	321	73	0.000	0.000	0.000	0.000	25	26	208	1512	100	0	0	0	318	107636	6.154	321	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12110	40170	160	496	506	161	195	198	195	51	96	96	0	0.000	0.000	0.000	301	311	74	0.000	0.000	0.000	0.000	31	25	208	1512	100	0	0	0	301	105204	6.039	311	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12530	40160	150	1566	1620	392	204	206	204	53	99	99	0	0.000	0.000	0.000	1362	1416	75	0.000	0.000	0.000	0.000	24	25	156	1272	100	0	0	0	1362	252728	26.679	1416	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	12940	40160	150	1633	1697	382	196	199	196	52	100	100	0	0.000	0.000	0.000	1437	1501	76	0.000	0.000	0.000	0.000	22	26	156	1272	100	0	0	0	1437	264732	28.808	1501	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13370	40160	140	259	261	78	202	201	202	53	52	26	0	0.000	0.000	0.000	57	59	77	0.000	0.000	0.000	0.000	29	26	156	1140	100	0	0	0	57	40649	1.132	59	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13780	40170	140	296	302	88	203	204	203	52	71	46	0	0.000	0.000	0.000	93	99	78	0.000	0.000	0.000	0.000	29	25	156	1140	100	0	0	0	93	47173	1.885	99	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14110	40170	160	630	670	198	203	205	203	53	100	99	0	0.000	0.000	0.000	427	467	79	0.000	0.000	0.000	0.000	29	25	208	1512	100	0	0	0	427	139450	8.774	467	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14520	40170	160	678	696	190	200	202	200	49	97	97	0	0.000	0.000	0.000	478	496	80	0.000	0.000	0.000	0.000	27	24	208	1512	100	0	0	0	478	144774	10.082	496	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	14940	40190	160	371	366	99	200	201	200	48	88	78	0	0.000	0.000	0.000	171	166	81	0.000	0.000	0.000	0.000	27	23	208	1512	100	0	0	0	171	76131	3.438	166	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15340	40190	140	424	420	94	194	196	194	51	100	94	0	0.000	0.000	0.000	230	226	82	0.000	0.000	0.000	0.000	22	26	156	1140	100	0	0	0	230	65501	4.392	226	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15770	40180	160	451	456	123	200	204	200	49	95	91	0	0.000	0.000	0.000	251	256	83	0.000	0.000	0.000	0.000	26	24	208	1512	100	0	0	0	251	94852	5.143	256	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16170	40180	160	519	711	989	194	195	194	49	99	95	0	0.000	0.000	0.000	325	517	84	0.000	0.000	0.000	0.000	139	25	208	1110	100	0	0	0	325	147817	10.531	517	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5340	40570	150	461	470	116	207	217	207	72	96	85	0	0.000	0.000	0.000	254	263	85	0.000	0.000	0.000	0.000	24	33	156	1080	100	0	0	0	254	73365	3.514	263	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5740	40570	150	399	400	96	204	220	204	97	80	51	0	0.000	0.000	0.000	195	196	86	0.000	0.000	0.000	0.000	24	44	156	1272	100	0	0	0	195	62338	1.856	196	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6160	40570	150	315	329	87	188	190	188	50	89	66	0	0.000	0.000	0.000	127	141	87	0.000	0.000	0.000	0.000	26	26	156	1272	100	0	0	0	127	51289	2.780	141	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
