ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/11 15:21:06"
"Settings=E:\Conboy\2025-02-10\settings\S13-16.4.S13.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s13-16.4.s13.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5280, 3320"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.0969"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.24421"
"Filters=<Empty>"
"ScanRegion=528,332,1636,1240"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	13	1	"Activin C"	"Activin C"	10260	3430	150	155	161	46	95	97	95	39	69	36	0	0.000	0.000	0.000	60	66	13	0.000	0.000	0.000	0.000	28	40	156	972	100	0	0	0	60	25080	1.641	66	Error	"Not Defined"	"Activin C"
1	14	1	"Activin C"	"Activin C"	10650	3410	130	171	177	57	96	102	96	40	75	46	0	0.000	0.000	0.000	75	81	14	0.000	0.000	0.000	0.000	32	39	120	698	100	0	0	0	75	21260	1.875	81	Error	"Not Defined"	"Activin C"
1	15	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	10980	3420	150	191	193	50	94	96	94	32	91	73	0	0.000	0.000	0.000	97	99	15	0.000	0.000	0.000	0.000	25	33	156	934	100	0	0	0	97	30107	3.031	99	Error	"Not Defined"	"Activin RIB / ALK-4"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11380	3420	150	206	206	45	95	100	95	34	97	80	0	0.000	0.000	0.000	111	111	16	0.000	0.000	0.000	0.000	21	34	156	934	100	0	0	0	111	32077	3.118	111	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11810	3440	150	486	598	685	98	101	98	35	99	98	0	0.000	0.000	0.000	388	500	17	0.000	0.000	0.000	0.000	114	34	156	1010	100	0	0	0	388	93250	14.200	500	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12210	3430	160	393	463	244	102	175	102	867	5	0	0	0.000	0.000	0.000	291	361	18	0.000	0.000	0.000	0.000	52	495	208	1110	100	0	0	0	291	96256	0.332	361	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12630	3420	160	278	353	242	97	100	97	35	96	90	0	0.000	0.000	0.000	181	256	19	0.000	0.000	0.000	0.000	68	35	208	1066	100	0	0	0	181	73510	7.229	256	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	13030	3420	160	440	548	329	96	102	96	48	97	95	0	0.000	0.000	0.000	344	452	20	0.000	0.000	0.000	0.000	60	47	208	1066	100	0	0	0	344	114080	9.292	452	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13400	3430	150	218	230	85	95	96	95	34	93	80	0	0.000	0.000	0.000	123	135	21	0.000	0.000	0.000	0.000	36	35	156	972	100	0	0	0	123	35904	3.941	135	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13790	3430	150	215	226	82	98	234	98	2309	0	0	0	0.000	0.000	0.000	117	128	22	0.000	0.000	0.000	0.000	36	986	156	972	100	0	0	0	117	35295	-0.003	128	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14220	3420	150	606	620	175	98	104	98	52	100	100	0	0.000	0.000	0.000	508	522	23	0.000	0.000	0.000	0.000	28	50	156	934	100	0	0	0	508	96654	9.923	522	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14620	3420	150	604	614	137	104	112	104	70	99	98	0	0.000	0.000	0.000	500	510	24	0.000	0.000	0.000	0.000	22	62	156	934	100	0	0	0	500	95726	7.171	510	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	14960	3430	160	187	196	82	96	101	96	41	81	57	0	0.000	0.000	0.000	91	100	25	0.000	0.000	0.000	0.000	41	40	208	1110	100	0	0	0	91	40714	2.317	100	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15360	3430	140	170	175	47	98	143	98	855	0	0	0	0.000	0.000	0.000	72	77	26	0.000	0.000	0.000	0.000	26	597	156	884	100	0	0	0	72	27341	0.037	77	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15800	3430	150	181	188	57	97	127	97	285	0	0	0	0.000	0.000	0.000	84	91	27	0.000	0.000	0.000	0.000	30	224	156	972	100	0	0	0	84	29308	0.214	91	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16200	3430	140	189	194	61	91	95	91	36	86	67	0	0.000	0.000	0.000	98	103	28	0.000	0.000	0.000	0.000	31	37	156	791	100	0	0	0	98	30281	2.750	103	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5450	3820	150	837	850	234	108	234	108	1750	0	0	0	0.000	0.000	0.000	729	742	29	0.000	0.000	0.000	0.000	27	747	156	1176	100	0	0	0	729	132647	0.352	742	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5850	3820	160	759	739	278	101	114	101	73	95	91	0	0.000	0.000	0.000	658	638	30	0.000	0.000	0.000	0.000	37	64	208	1512	100	0	0	0	658	153701	8.562	638	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6180	3830	150	912	1000	356	100	103	100	37	100	100	0	0.000	0.000	0.000	812	900	31	0.000	0.000	0.000	0.000	35	35	156	1272	100	0	0	0	812	156038	24.243	900	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6580	3820	160	867	988	435	104	120	104	229	94	87	0	0.000	0.000	0.000	763	884	32	0.000	0.000	0.000	0.000	44	190	208	1512	100	0	0	0	763	205528	3.790	884	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	7020	3830	140	753	810	335	98	164	98	991	17	0	0	0.000	0.000	0.000	655	712	33	0.000	0.000	0.000	0.000	41	604	156	1140	100	0	0	0	655	126421	0.652	712	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7420	3830	140	845	940	373	98	108	98	85	96	96	0	0.000	0.000	0.000	747	842	34	0.000	0.000	0.000	0.000	39	78	156	1140	100	0	0	0	747	146688	9.788	842	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7830	3820	150	767	792	265	99	123	99	481	77	14	0	0.000	0.000	0.000	668	693	35	0.000	0.000	0.000	0.000	33	391	156	1272	100	0	0	0	668	123624	1.391	693	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8230	3820	150	878	871	288	125	138	125	165	98	94	0	0.000	0.000	0.000	753	746	36	0.000	0.000	0.000	0.000	33	119	156	1272	100	0	0	0	753	135877	4.442	746	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8590	3820	150	717	1075	4706	112	144	112	470	74	1	0	0.000	0.000	0.000	605	963	37	0.000	0.000	0.000	0.000	437	326	156	1272	100	0	0	0	605	167623	1.981	963	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8990	3830	140	599	590	179	95	101	95	60	96	95	0	0.000	0.000	0.000	504	495	38	0.000	0.000	0.000	0.000	30	59	156	1140	100	0	0	0	504	92041	8.150	495	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9410	3810	160	232	235	89	105	119	105	177	26	0	0	0.000	0.000	0.000	127	130	39	0.000	0.000	0.000	0.000	37	148	208	1512	100	0	0	0	127	48831	0.655	130	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9820	3820	140	301	337	193	110	137	110	288	18	2	0	0.000	0.000	0.000	191	227	40	0.000	0.000	0.000	0.000	57	210	156	1140	100	0	0	0	191	52510	0.694	227	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10180	3820	150	221	227	59	105	145	105	577	0	0	0	0.000	0.000	0.000	116	122	41	0.000	0.000	0.000	0.000	25	397	156	1272	100	0	0	0	116	35489	0.142	122	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10570	3830	150	228	230	59	96	107	96	251	2	0	0	0.000	0.000	0.000	132	134	42	0.000	0.000	0.000	0.000	25	234	156	1272	100	0	0	0	132	35876	0.490	134	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	11000	3820	120	942	966	461	104	148	104	355	86	60	0	0.000	0.000	0.000	838	862	43	0.000	0.000	0.000	0.000	47	239	120	820	100	0	0	0	838	115971	2.304	862	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11410	3810	150	664	736	400	104	120	104	206	92	67	0	0.000	0.000	0.000	560	632	44	0.000	0.000	0.000	0.000	54	171	156	1272	100	0	0	0	560	114857	2.990	632	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11850	3820	140	493	552	229	100	139	100	460	39	5	0	0.000	0.000	0.000	393	452	45	0.000	0.000	0.000	0.000	41	330	156	1140	100	0	0	0	393	86100	0.898	452	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12250	3830	140	616	663	285	105	175	105	859	14	0	0	0.000	0.000	0.000	511	558	46	0.000	0.000	0.000	0.000	42	490	156	1140	100	0	0	0	511	103451	0.568	558	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12580	3820	160	572	623	320	103	264	103	2667	0	0	0	0.000	0.000	0.000	469	520	47	0.000	0.000	0.000	0.000	51	1010	208	1512	100	0	0	0	469	129485	0.135	520	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12980	3820	160	715	758	317	98	109	98	286	95	56	0	0.000	0.000	0.000	617	660	48	0.000	0.000	0.000	0.000	41	262	208	1512	100	0	0	0	617	157624	2.269	660	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13420	3830	130	193	225	234	96	179	96	843	1	0	0	0.000	0.000	0.000	97	129	49	0.000	0.000	0.000	0.000	104	470	120	940	100	0	0	0	97	26949	0.055	129	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13800	3830	140	163	170	49	94	96	94	35	80	47	0	0.000	0.000	0.000	69	76	50	0.000	0.000	0.000	0.000	28	36	156	1140	100	0	0	0	69	26482	2.114	76	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14230	3820	160	308	312	95	107	193	107	982	0	0	0	0.000	0.000	0.000	201	205	51	0.000	0.000	0.000	0.000	30	508	208	1512	100	0	0	0	201	64857	0.121	205	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14630	3820	160	256	260	74	97	106	97	132	65	9	0	0.000	0.000	0.000	159	163	52	0.000	0.000	0.000	0.000	28	124	208	1512	100	0	0	0	159	54138	1.167	163	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	14990	3830	140	768	792	223	94	99	94	58	99	98	0	0.000	0.000	0.000	674	698	53	0.000	0.000	0.000	0.000	28	58	156	1140	100	0	0	0	674	123619	11.948	698	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15390	3830	140	921	916	239	97	99	97	33	100	99	0	0.000	0.000	0.000	824	819	54	0.000	0.000	0.000	0.000	26	33	156	1140	100	0	0	0	824	142844	24.758	819	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15830	3830	140	165	173	71	99	107	99	80	42	7	0	0.000	0.000	0.000	66	74	55	0.000	0.000	0.000	0.000	41	74	156	1140	100	0	0	0	66	27022	0.825	74	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16220	3830	160	168	167	53	96	102	96	48	62	30	0	0.000	0.000	0.000	72	71	56	0.000	0.000	0.000	0.000	31	47	208	1234	100	0	0	0	72	34808	1.354	71	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5390	4250	150	293	331	143	100	107	100	64	98	78	0	0.000	0.000	0.000	193	231	57	0.000	0.000	0.000	0.000	43	59	156	972	100	0	0	0	193	51611	3.500	231	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5800	4230	150	459	459	179	103	129	103	403	40	0	0	0.000	0.000	0.000	356	356	58	0.000	0.000	0.000	0.000	38	312	156	1272	100	0	0	0	356	71609	0.819	356	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6210	4220	140	343	356	146	99	104	99	38	98	94	0	0.000	0.000	0.000	244	257	59	0.000	0.000	0.000	0.000	41	36	156	1140	100	0	0	0	244	55551	6.632	257	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6610	4220	130	411	444	183	105	178	105	714	2	0	0	0.000	0.000	0.000	306	339	60	0.000	0.000	0.000	0.000	41	401	120	940	100	0	0	0	306	53315	0.373	339	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	7050	4220	150	581	598	258	95	101	95	53	100	98	0	0.000	0.000	0.000	486	503	61	0.000	0.000	0.000	0.000	43	52	156	1272	100	0	0	0	486	93328	9.377	503	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7450	4210	160	524	544	258	101	212	101	2065	0	0	0	0.000	0.000	0.000	423	443	62	0.000	0.000	0.000	0.000	47	974	208	1512	100	0	0	0	423	113108	0.161	443	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7790	4210	160	154	156	51	99	206	99	2065	0	0	0	0.000	0.000	0.000	55	57	63	0.000	0.000	0.000	0.000	32	1002	208	1512	100	0	0	0	55	32435	-0.024	57	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8180	4210	150	145	147	62	109	238	109	1573	0	0	0	0.000	0.000	0.000	36	38	64	0.000	0.000	0.000	0.000	42	660	156	1272	100	0	0	0	36	22977	-0.058	38	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8620	4230	140	431	502	220	102	109	102	119	94	69	0	0.000	0.000	0.000	329	400	65	0.000	0.000	0.000	0.000	43	109	156	1140	100	0	0	0	329	78344	3.303	400	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	9020	4230	130	621	622	159	112	207	112	1164	0	0	0	0.000	0.000	0.000	509	510	66	0.000	0.000	0.000	0.000	25	562	120	940	100	0	0	0	509	74594	0.357	510	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9430	4210	150	264	283	122	105	136	105	422	4	0	0	0.000	0.000	0.000	159	178	67	0.000	0.000	0.000	0.000	43	310	156	1272	100	0	0	0	159	44136	0.348	178	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9840	4220	150	240	261	93	103	128	103	321	5	0	0	0.000	0.000	0.000	137	158	68	0.000	0.000	0.000	0.000	35	250	156	1272	100	0	0	0	137	40654	0.414	158	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10190	4220	140	410	473	234	98	102	98	44	99	99	0	0.000	0.000	0.000	312	375	69	0.000	0.000	0.000	0.000	49	43	156	1140	100	0	0	0	312	73864	8.432	375	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10590	4220	140	615	661	255	109	167	109	542	41	3	0	0.000	0.000	0.000	506	552	70	0.000	0.000	0.000	0.000	38	324	156	1140	100	0	0	0	506	103138	0.911	552	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	11020	4220	140	476	488	135	103	167	103	673	5	0	0	0.000	0.000	0.000	373	385	71	0.000	0.000	0.000	0.000	27	402	156	1140	100	0	0	0	373	76101	0.477	385	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11410	4220	130	533	577	313	119	127	119	62	100	99	0	0.000	0.000	0.000	414	458	72	0.000	0.000	0.000	0.000	54	48	120	940	100	0	0	0	414	69287	7.258	458	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11770	4220	150	842	853	174	134	219	134	931	10	0	0	0.000	0.000	0.000	708	719	73	0.000	0.000	0.000	0.000	20	425	156	1272	100	0	0	0	708	133060	0.681	719	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12170	4220	150	894	911	157	101	106	101	37	100	100	0	0.000	0.000	0.000	793	810	74	0.000	0.000	0.000	0.000	17	34	156	1272	100	0	0	0	793	142176	21.757	810	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12600	4220	140	702	761	248	111	510	111	4433	0	0	0	0.000	0.000	0.000	591	650	75	0.000	0.000	0.000	0.000	32	869	156	1140	100	0	0	0	591	118729	0.057	650	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	13000	4220	150	658	710	213	96	141	96	578	44	1	0	0.000	0.000	0.000	562	614	76	0.000	0.000	0.000	0.000	30	409	156	1272	100	0	0	0	562	110722	0.984	614	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13450	4220	130	149	156	50	96	118	96	532	0	0	0	0.000	0.000	0.000	53	60	77	0.000	0.000	0.000	0.000	32	450	120	940	100	0	0	0	53	18772	0.071	60	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13850	4220	140	169	175	63	91	94	91	32	81	59	0	0.000	0.000	0.000	78	84	78	0.000	0.000	0.000	0.000	36	34	156	1140	100	0	0	0	78	27305	2.531	84	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14170	4220	160	562	604	261	98	106	98	73	98	97	0	0.000	0.000	0.000	464	506	79	0.000	0.000	0.000	0.000	43	68	208	1506	100	0	0	0	464	125649	6.822	506	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14580	4210	160	624	701	384	104	109	104	47	96	94	0	0.000	0.000	0.000	520	597	80	0.000	0.000	0.000	0.000	54	43	208	1512	100	0	0	0	520	145794	12.596	597	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	15010	4240	150	194	200	61	95	97	95	32	91	77	0	0.000	0.000	0.000	99	105	81	0.000	0.000	0.000	0.000	30	32	156	1272	100	0	0	0	99	31274	3.219	105	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15400	4240	150	228	235	66	98	161	98	1058	0	0	0	0.000	0.000	0.000	130	137	82	0.000	0.000	0.000	0.000	28	657	156	1272	100	0	0	0	130	36604	0.070	137	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15840	4220	160	597	606	449	102	110	102	72	96	93	0	0.000	0.000	0.000	495	504	83	0.000	0.000	0.000	0.000	74	65	208	1512	100	0	0	0	495	126087	6.889	504	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16230	4230	160	786	753	218	100	108	100	86	96	95	0	0.000	0.000	0.000	686	653	84	0.000	0.000	0.000	0.000	28	79	208	1194	100	0	0	0	686	156684	7.500	653	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5390	4630	150	336	372	152	100	103	100	34	98	96	0	0.000	0.000	0.000	236	272	85	0.000	0.000	0.000	0.000	40	33	156	972	100	0	0	0	236	58096	7.912	272	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5800	4620	160	377	429	211	101	105	101	41	94	91	0	0.000	0.000	0.000	276	328	86	0.000	0.000	0.000	0.000	49	39	208	1512	100	0	0	0	276	89300	7.902	328	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6220	4620	150	187	228	153	98	131	98	1051	0	0	0	0.000	0.000	0.000	89	130	87	0.000	0.000	0.000	0.000	67	802	156	1272	100	0	0	0	89	35627	0.092	130	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
