ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/11 14:46:17"
"Settings=E:\Conboy\2025-02-10\settings\S9-12.83.S12.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s9-12.83.s12.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5360, 56960"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=27.5475"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.11196"
"Filters=<Empty>"
"ScanRegion=536,5696,1644,6604"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	15	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11090	57100	150	226	232	56	95	97	95	31	98	94	0	0.000	0.000	0.000	131	137	15	0.000	0.000	0.000	0.000	24	31	156	1080	100	0	0	0	131	36206	4.355	137	Error	"Not Defined"	"Activin RIB / ALK-4"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11500	57100	150	215	225	59	92	94	92	30	98	91	0	0.000	0.000	0.000	123	133	16	0.000	0.000	0.000	0.000	26	31	156	1080	100	0	0	0	123	35128	4.367	133	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11920	57110	150	298	347	172	90	92	90	30	100	97	0	0.000	0.000	0.000	208	257	17	0.000	0.000	0.000	0.000	49	32	156	1114	100	0	0	0	208	54108	8.500	257	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12320	57110	150	449	480	198	90	92	90	32	100	100	0	0.000	0.000	0.000	359	390	18	0.000	0.000	0.000	0.000	41	34	156	1114	100	0	0	0	359	74860	12.125	390	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12750	57100	160	359	420	232	89	91	89	30	98	97	0	0.000	0.000	0.000	270	331	19	0.000	0.000	0.000	0.000	55	32	208	1234	100	0	0	0	270	87372	10.967	331	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	13150	57110	160	403	462	230	87	92	87	51	96	95	0	0.000	0.000	0.000	316	375	20	0.000	0.000	0.000	0.000	49	55	208	1272	100	0	0	0	316	96123	7.255	375	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13510	57110	140	187	203	79	88	104	88	135	35	4	0	0.000	0.000	0.000	99	115	21	0.000	0.000	0.000	0.000	38	129	156	1016	100	0	0	0	99	31657	0.733	115	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13900	57110	150	255	566	2201	89	93	89	49	91	76	0	0.000	0.000	0.000	166	477	22	0.000	0.000	0.000	0.000	388	52	156	1114	100	0	0	0	166	88285	9.653	477	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14330	57110	160	466	468	133	88	91	88	30	97	96	0	0.000	0.000	0.000	378	380	23	0.000	0.000	0.000	0.000	28	32	208	1272	100	0	0	0	378	97432	12.567	380	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14730	57110	160	591	613	242	97	120	97	118	95	94	0	0.000	0.000	0.000	494	516	24	0.000	0.000	0.000	0.000	39	98	208	1272	100	0	0	0	494	127564	4.178	516	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15090	57120	130	164	176	67	88	90	88	29	89	65	0	0.000	0.000	0.000	76	88	25	0.000	0.000	0.000	0.000	38	32	120	894	100	0	0	0	76	21163	2.966	88	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15480	57110	140	172	179	69	87	90	87	28	85	70	0	0.000	0.000	0.000	85	92	26	0.000	0.000	0.000	0.000	38	31	156	1016	100	0	0	0	85	27921	3.179	92	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15890	57090	120	105	116	46	90	120	90	172	0	0	0	0.000	0.000	0.000	15	26	27	0.000	0.000	0.000	0.000	39	143	120	732	100	0	0	0	15	13912	-0.023	26	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16280	57090	120	104	104	37	86	88	86	28	37	15	0	0.000	0.000	0.000	18	18	28	0.000	0.000	0.000	0.000	35	31	120	708	100	-50	0	0	18	12502	0.571	18	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5560	57490	160	734	691	238	109	114	109	51	94	93	0	0.000	0.000	0.000	625	582	29	0.000	0.000	0.000	0.000	34	44	208	1436	100	0	0	0	625	143646	11.314	582	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5970	57490	150	783	792	144	106	109	106	36	100	100	0	0.000	0.000	0.000	677	686	30	0.000	0.000	0.000	0.000	18	33	156	1272	100	0	0	0	677	123603	18.972	686	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6300	57490	160	942	951	266	110	113	110	36	100	100	0	0.000	0.000	0.000	832	841	31	0.000	0.000	0.000	0.000	27	31	208	1512	100	0	0	0	832	197737	23.278	841	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6700	57490	160	1022	1037	237	109	113	109	36	100	100	0	0.000	0.000	0.000	913	928	32	0.000	0.000	0.000	0.000	22	31	208	1512	100	0	0	0	913	215767	25.667	928	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	7130	57500	150	655	692	232	113	118	113	94	100	100	0	0.000	0.000	0.000	542	579	33	0.000	0.000	0.000	0.000	33	79	156	1272	100	0	0	0	542	107935	6.106	579	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7540	57510	150	781	831	245	114	116	114	37	100	100	0	0.000	0.000	0.000	667	717	34	0.000	0.000	0.000	0.000	29	31	156	1272	100	0	0	0	667	129561	19.324	717	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7950	57490	160	709	713	249	104	108	104	37	97	97	0	0.000	0.000	0.000	605	609	35	0.000	0.000	0.000	0.000	34	34	208	1512	100	0	0	0	605	148355	16.351	609	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8350	57490	160	771	736	269	100	101	100	33	98	97	0	0.000	0.000	0.000	671	636	36	0.000	0.000	0.000	0.000	36	32	208	1512	100	0	0	0	671	153117	19.242	636	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8700	57500	140	576	607	197	97	99	97	33	99	98	0	0.000	0.000	0.000	479	510	37	0.000	0.000	0.000	0.000	32	33	156	1140	100	0	0	0	479	94630	15.394	510	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	9100	57500	140	639	652	209	98	99	98	31	98	97	0	0.000	0.000	0.000	541	554	38	0.000	0.000	0.000	0.000	32	31	156	1140	100	0	0	0	541	101773	17.839	554	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9530	57500	150	294	309	89	96	98	96	32	100	98	0	0.000	0.000	0.000	198	213	39	0.000	0.000	0.000	0.000	28	32	156	1272	100	0	0	0	198	48215	6.594	213	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9930	57500	150	289	319	133	96	99	96	34	100	99	0	0.000	0.000	0.000	193	223	40	0.000	0.000	0.000	0.000	41	34	156	1272	100	0	0	0	193	49738	6.471	223	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10280	57500	160	186	195	65	98	100	98	33	83	69	0	0.000	0.000	0.000	88	97	41	0.000	0.000	0.000	0.000	33	33	208	1512	100	0	0	0	88	40564	2.879	97	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10680	57500	150	200	205	68	96	98	96	32	89	76	0	0.000	0.000	0.000	104	109	42	0.000	0.000	0.000	0.000	33	32	156	1272	100	0	0	0	104	31941	3.344	109	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	11110	57490	150	416	470	212	92	96	92	38	100	99	0	0.000	0.000	0.000	324	378	43	0.000	0.000	0.000	0.000	45	39	156	1272	100	0	0	0	324	73356	9.842	378	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11520	57490	150	541	573	203	94	101	94	51	99	99	0	0.000	0.000	0.000	447	479	44	0.000	0.000	0.000	0.000	35	50	156	1272	100	0	0	0	447	89317	9.255	479	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11970	57500	150	402	488	255	93	96	93	34	99	97	0	0.000	0.000	0.000	309	395	45	0.000	0.000	0.000	0.000	52	35	156	1272	100	0	0	0	309	76164	11.529	395	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12370	57500	140	504	572	252	93	96	93	33	100	100	0	0.000	0.000	0.000	411	479	46	0.000	0.000	0.000	0.000	44	34	156	1140	100	0	0	0	411	89263	14.424	479	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12690	57500	160	528	577	242	92	96	92	40	100	100	0	0.000	0.000	0.000	436	485	47	0.000	0.000	0.000	0.000	41	41	208	1506	100	0	0	0	436	120097	12.025	485	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	13090	57500	160	665	726	246	90	93	90	34	100	100	0	0.000	0.000	0.000	575	636	48	0.000	0.000	0.000	0.000	33	36	208	1512	100	0	0	0	575	151029	18.618	636	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13520	57500	130	134	135	47	90	91	90	31	62	34	0	0.000	0.000	0.000	44	45	49	0.000	0.000	0.000	0.000	34	34	120	940	100	0	0	0	44	16231	1.419	45	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13920	57500	140	115	121	48	94	105	94	84	11	0	0	0.000	0.000	0.000	21	27	50	0.000	0.000	0.000	0.000	39	80	156	1140	100	0	0	0	21	18898	0.190	27	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14340	57490	140	374	425	206	95	133	95	213	80	12	0	0.000	0.000	0.000	279	330	51	0.000	0.000	0.000	0.000	48	160	156	1140	100	0	0	0	279	66343	1.371	330	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14750	57500	150	273	278	63	90	97	90	56	98	90	0	0.000	0.000	0.000	183	188	52	0.000	0.000	0.000	0.000	22	57	156	1272	100	0	0	0	183	43410	3.232	188	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15100	57510	140	1098	1130	320	100	113	100	65	100	100	0	0.000	0.000	0.000	998	1030	53	0.000	0.000	0.000	0.000	28	57	156	1140	100	0	0	0	998	176273	15.646	1030	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15500	57510	140	946	921	209	92	111	92	92	98	98	0	0.000	0.000	0.000	854	829	54	0.000	0.000	0.000	0.000	22	82	156	1140	100	0	0	0	854	143679	8.804	829	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15920	57490	120	132	139	43	86	89	86	30	65	40	0	0.000	0.000	0.000	46	53	55	0.000	0.000	0.000	0.000	30	33	120	820	100	0	0	0	46	16705	1.667	53	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16330	57500	130	141	141	50	87	89	87	28	63	48	0	0.000	0.000	0.000	54	54	56	0.000	0.000	0.000	0.000	35	31	120	764	100	0	0	0	54	16906	1.857	54	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5490	57910	160	590	599	238	109	113	109	52	95	94	0	0.000	0.000	0.000	481	490	57	0.000	0.000	0.000	0.000	39	46	208	1194	100	0	0	0	481	124586	9.346	490	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5890	57910	160	552	582	242	106	110	106	43	94	94	0	0.000	0.000	0.000	446	476	58	0.000	0.000	0.000	0.000	41	39	208	1512	100	0	0	0	446	121026	10.977	476	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6320	57890	150	236	308	223	109	113	109	40	89	73	0	0.000	0.000	0.000	127	199	59	0.000	0.000	0.000	0.000	72	35	156	1272	100	0	0	0	127	47971	4.875	199	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6730	57890	150	324	367	174	112	115	112	36	96	91	0	0.000	0.000	0.000	212	255	60	0.000	0.000	0.000	0.000	47	31	156	1272	100	0	0	0	212	57186	7.000	255	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	7160	57890	160	528	585	271	114	118	114	91	94	87	0	0.000	0.000	0.000	414	471	61	0.000	0.000	0.000	0.000	46	77	208	1512	100	0	0	0	414	121626	5.132	471	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7560	57890	150	620	629	175	112	115	112	38	100	100	0	0.000	0.000	0.000	508	517	62	0.000	0.000	0.000	0.000	27	33	156	1272	100	0	0	0	508	98066	13.526	517	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7890	57870	130	145	158	58	111	115	111	40	46	25	0	0.000	0.000	0.000	34	47	63	0.000	0.000	0.000	0.000	36	34	120	940	100	0	0	0	34	18942	1.075	47	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8250	57850	60	154	152	58	111	111	111	44	43	25	0	0.000	0.000	0.000	43	41	64	0.000	0.000	0.000	0.000	38	39	32	176	100	0	0	0	43	4870	0.932	41	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8730	57910	140	399	442	188	101	103	101	35	99	98	0	0.000	0.000	0.000	298	341	65	0.000	0.000	0.000	0.000	42	33	156	1140	100	0	0	0	298	68885	9.686	341	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	9130	57910	140	546	547	167	99	101	99	34	100	99	0	0.000	0.000	0.000	447	448	66	0.000	0.000	0.000	0.000	30	33	156	1140	100	0	0	0	447	85370	13.118	448	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9550	57890	160	239	250	78	100	111	100	181	30	0	0	0.000	0.000	0.000	139	150	67	0.000	0.000	0.000	0.000	31	163	208	1512	100	0	0	0	139	52028	0.768	150	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9950	57890	160	253	272	111	99	103	99	51	89	77	0	0.000	0.000	0.000	154	173	68	0.000	0.000	0.000	0.000	40	49	208	1512	100	0	0	0	154	56611	3.314	173	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10300	57900	140	562	633	236	101	102	101	33	100	100	0	0.000	0.000	0.000	461	532	69	0.000	0.000	0.000	0.000	37	32	156	1140	100	0	0	0	461	98740	16.091	532	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10700	57900	140	646	747	297	100	100	100	31	100	100	0	0.000	0.000	0.000	546	647	70	0.000	0.000	0.000	0.000	39	31	156	1140	100	0	0	0	546	116560	20.871	647	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	11130	57900	150	410	420	108	94	97	94	31	100	100	0	0.000	0.000	0.000	316	326	71	0.000	0.000	0.000	0.000	25	31	156	1272	100	0	0	0	316	65537	10.419	326	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11530	57900	140	498	506	123	97	99	97	32	100	100	0	0.000	0.000	0.000	401	409	72	0.000	0.000	0.000	0.000	24	32	156	1140	100	0	0	0	401	79009	12.719	409	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11880	57900	160	885	849	256	92	93	92	31	99	98	0	0.000	0.000	0.000	793	757	73	0.000	0.000	0.000	0.000	30	33	208	1512	100	0	0	0	793	176645	24.387	757	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12280	57900	150	908	921	144	91	94	91	30	100	100	0	0.000	0.000	0.000	817	830	74	0.000	0.000	0.000	0.000	15	31	156	1272	100	0	0	0	817	143662	27.567	830	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12710	57890	150	748	1538	5646	92	96	92	33	100	100	0	0.000	0.000	0.000	656	1446	75	0.000	0.000	0.000	0.000	367	34	156	1272	100	0	0	0	656	239968	43.697	1446	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	13110	57900	150	867	884	225	92	95	92	33	100	100	0	0.000	0.000	0.000	775	792	76	0.000	0.000	0.000	0.000	25	34	156	1272	100	0	0	0	775	137883	23.909	792	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13560	57900	140	190	196	55	90	94	90	32	94	78	0	0.000	0.000	0.000	100	106	77	0.000	0.000	0.000	0.000	28	34	156	1140	100	0	0	0	100	30600	3.188	106	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13970	57900	150	231	233	67	90	92	90	31	96	90	0	0.000	0.000	0.000	141	143	78	0.000	0.000	0.000	0.000	28	33	156	1272	100	0	0	0	141	36331	4.548	143	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14290	57900	160	627	689	327	91	94	91	36	97	96	0	0.000	0.000	0.000	536	598	79	0.000	0.000	0.000	0.000	47	38	208	1506	100	0	0	0	536	143333	16.528	598	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14690	57900	160	765	803	347	89	91	89	30	100	99	0	0.000	0.000	0.000	676	714	80	0.000	0.000	0.000	0.000	43	32	208	1512	100	0	0	0	676	166936	23.733	714	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	15110	57920	150	214	213	50	94	99	94	41	94	78	0	0.000	0.000	0.000	120	119	81	0.000	0.000	0.000	0.000	23	41	156	1272	100	0	0	0	120	33242	2.780	119	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15510	57930	150	206	215	59	91	93	91	29	95	90	0	0.000	0.000	0.000	115	124	82	0.000	0.000	0.000	0.000	27	31	156	1272	100	0	0	0	115	33535	4.207	124	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15940	57910	150	643	660	104	86	88	86	29	100	100	0	0.000	0.000	0.000	557	574	83	0.000	0.000	0.000	0.000	15	32	156	1272	100	0	0	0	557	102926	19.724	574	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16350	57910	150	830	828	143	83	86	83	27	100	100	0	0.000	0.000	0.000	747	745	84	0.000	0.000	0.000	0.000	17	31	156	894	100	0	0	0	747	129105	27.481	745	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5510	58300	140	362	382	153	111	118	111	52	95	86	0	0.000	0.000	0.000	251	271	85	0.000	0.000	0.000	0.000	40	44	156	1016	100	0	0	0	251	59533	5.077	271	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5910	58300	150	496	508	168	109	111	109	34	100	100	0	0.000	0.000	0.000	387	399	86	0.000	0.000	0.000	0.000	33	30	156	1272	100	0	0	0	387	79173	11.676	399	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6330	58300	160	247	265	102	111	113	111	34	94	84	0	0.000	0.000	0.000	136	154	87	0.000	0.000	0.000	0.000	38	30	208	1512	100	0	0	0	136	55220	4.471	154	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
