ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/11 15:57:51"
"Settings=E:\Conboy\2025-02-10\settings\S13-16.4.S15.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s13-16.4.s15.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5280, 39120"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.5241"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.28583"
"Filters=<Empty>"
"ScanRegion=528,3912,1636,4820"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	11	1	"Activin A "	"Activin A "	9390	39210	150	473	521	215	82	83	82	28	98	98	0	0.000	0.000	0.000	391	439	11	0.000	0.000	0.000	0.000	41	33	156	894	100	0	0	0	391	81317	15.643	439	Error	"Not Defined"	"Activin A "
1	12	1	"Activin A "	"Activin A "	9800	39210	150	487	579	277	86	87	86	29	100	100	0	0.000	0.000	0.000	401	493	12	0.000	0.000	0.000	0.000	47	33	156	894	100	0	0	0	401	90344	16.966	493	Error	"Not Defined"	"Activin A "
1	13	1	"Activin C"	"Activin C"	10250	39220	140	224	248	92	86	88	86	29	96	90	0	0.000	0.000	0.000	138	162	13	0.000	0.000	0.000	0.000	37	32	156	848	100	0	0	0	138	38613	5.517	162	Error	"Not Defined"	"Activin C"
1	14	1	"Activin C"	"Activin C"	10650	39230	150	265	276	96	84	87	84	27	98	96	0	0.000	0.000	0.000	181	192	14	0.000	0.000	0.000	0.000	34	31	156	972	100	0	0	0	181	43061	7.000	192	Error	"Not Defined"	"Activin C"
1	15	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	10970	39220	160	235	234	64	84	86	84	28	97	93	0	0.000	0.000	0.000	151	150	15	0.000	0.000	0.000	0.000	27	32	208	1060	100	0	0	0	151	48716	5.286	150	Error	"Not Defined"	"Activin RIB / ALK-4"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11370	39220	150	220	228	61	89	92	89	31	98	96	0	0.000	0.000	0.000	131	139	16	0.000	0.000	0.000	0.000	26	33	156	934	100	0	0	0	131	35531	4.387	139	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11810	39230	140	286	313	129	108	112	108	47	92	78	0	0.000	0.000	0.000	178	205	17	0.000	0.000	0.000	0.000	41	41	156	884	100	0	0	0	178	48779	4.277	205	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12210	39230	140	268	292	166	85	88	85	33	95	90	0	0.000	0.000	0.000	183	207	18	0.000	0.000	0.000	0.000	56	37	156	884	100	0	0	0	183	45522	6.182	207	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12620	39210	160	207	240	129	83	87	83	35	88	73	0	0.000	0.000	0.000	124	157	19	0.000	0.000	0.000	0.000	53	40	208	1028	100	0	0	0	124	49863	4.371	157	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	13020	39220	160	264	283	128	82	87	82	37	96	90	0	0.000	0.000	0.000	182	201	20	0.000	0.000	0.000	0.000	45	42	208	1066	100	0	0	0	182	58853	5.297	201	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13380	39220	130	176	191	72	84	88	84	40	90	61	0	0.000	0.000	0.000	92	107	21	0.000	0.000	0.000	0.000	37	45	120	732	100	0	0	0	92	22880	2.575	107	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13790	39230	140	182	216	316	83	84	83	29	91	78	0	0.000	0.000	0.000	99	133	22	0.000	0.000	0.000	0.000	146	34	156	884	100	0	0	0	99	33689	4.552	133	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14210	39220	140	401	421	128	86	88	86	30	100	100	0	0.000	0.000	0.000	315	335	23	0.000	0.000	0.000	0.000	30	34	156	848	100	0	0	0	315	65666	11.100	335	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14610	39220	150	472	484	105	90	93	90	33	100	100	0	0.000	0.000	0.000	382	394	24	0.000	0.000	0.000	0.000	21	35	156	934	100	0	0	0	382	75472	11.848	394	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	14960	39220	150	160	163	40	85	88	85	32	90	60	0	0.000	0.000	0.000	75	78	25	0.000	0.000	0.000	0.000	24	36	156	934	100	0	0	0	75	25470	2.344	78	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15370	39230	150	167	188	197	85	88	85	38	81	53	0	0.000	0.000	0.000	82	103	26	0.000	0.000	0.000	0.000	104	43	156	972	100	0	0	0	82	29295	2.632	103	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15790	39220	130	145	149	56	83	87	83	30	71	50	0	0.000	0.000	0.000	62	66	27	0.000	0.000	0.000	0.000	37	34	120	732	100	0	0	0	62	17903	2.067	66	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16200	39220	140	136	147	60	82	84	82	28	73	45	0	0.000	0.000	0.000	54	65	28	0.000	0.000	0.000	0.000	40	33	156	757	100	0	0	0	54	22929	2.250	65	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5450	39620	150	456	468	152	87	91	87	32	100	99	0	0.000	0.000	0.000	369	381	29	0.000	0.000	0.000	0.000	32	35	156	1176	100	0	0	0	369	73042	11.781	381	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5850	39620	160	482	470	195	88	92	88	32	93	91	0	0.000	0.000	0.000	394	382	30	0.000	0.000	0.000	0.000	41	34	208	1506	100	0	0	0	394	97748	11.813	382	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6180	39610	170	374	405	162	88	91	88	30	97	96	0	0.000	0.000	0.000	286	317	31	0.000	0.000	0.000	0.000	40	32	208	1645	100	0	0	0	286	84222	10.467	317	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6580	39610	150	489	488	142	97	104	97	51	100	99	0	0.000	0.000	0.000	392	391	32	0.000	0.000	0.000	0.000	29	49	156	1272	100	0	0	0	392	76139	7.529	391	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	7020	39630	140	648	641	205	91	96	91	47	98	96	0	0.000	0.000	0.000	557	550	33	0.000	0.000	0.000	0.000	31	48	156	1140	100	0	0	0	557	99978	11.596	550	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7420	39630	140	790	846	309	86	89	86	34	98	98	0	0.000	0.000	0.000	704	760	34	0.000	0.000	0.000	0.000	36	38	156	1140	100	0	0	0	704	131918	22.265	760	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7820	39610	150	418	433	121	87	88	87	30	100	100	0	0.000	0.000	0.000	331	346	35	0.000	0.000	0.000	0.000	27	34	156	1272	100	0	0	0	331	67488	11.500	346	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8220	39610	150	451	463	137	84	87	84	30	100	100	0	0.000	0.000	0.000	367	379	36	0.000	0.000	0.000	0.000	29	34	156	1272	100	0	0	0	367	72167	12.533	379	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8580	39620	140	631	618	150	85	86	85	29	100	100	0	0.000	0.000	0.000	546	533	37	0.000	0.000	0.000	0.000	24	33	156	1140	100	0	0	0	546	96454	18.345	533	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8990	39620	140	668	668	165	82	86	82	31	99	99	0	0.000	0.000	0.000	586	586	38	0.000	0.000	0.000	0.000	24	36	156	1140	100	0	0	0	586	104140	18.774	586	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9410	39620	140	318	321	88	81	84	81	32	100	99	0	0.000	0.000	0.000	237	240	39	0.000	0.000	0.000	0.000	27	38	156	1140	100	0	0	0	237	50067	7.406	240	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9810	39620	140	314	322	84	83	88	83	36	98	98	0	0.000	0.000	0.000	231	239	40	0.000	0.000	0.000	0.000	26	40	156	1140	100	0	0	0	231	50168	6.500	239	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10170	39620	150	201	206	55	87	88	87	30	96	87	0	0.000	0.000	0.000	114	119	41	0.000	0.000	0.000	0.000	26	34	156	1272	100	0	0	0	114	32067	3.933	119	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10570	39620	160	204	203	61	86	87	86	30	91	83	0	0.000	0.000	0.000	118	117	42	0.000	0.000	0.000	0.000	30	34	208	1512	100	0	0	0	118	42236	3.867	117	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	10990	39610	140	330	366	134	89	92	89	34	99	99	0	0.000	0.000	0.000	241	277	43	0.000	0.000	0.000	0.000	36	36	156	1140	100	0	0	0	241	57036	8.059	277	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11400	39610	150	367	435	266	86	93	86	104	93	73	0	0.000	0.000	0.000	281	349	44	0.000	0.000	0.000	0.000	61	111	156	1272	100	0	0	0	281	67854	3.288	349	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11850	39610	150	330	346	103	90	93	90	30	100	98	0	0.000	0.000	0.000	240	256	45	0.000	0.000	0.000	0.000	29	32	156	1272	100	0	0	0	240	54021	8.433	256	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12250	39620	150	393	403	117	82	84	82	28	100	100	0	0.000	0.000	0.000	311	321	46	0.000	0.000	0.000	0.000	29	33	156	1272	100	0	0	0	311	62807	11.393	321	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12560	39610	150	332	346	98	82	85	82	32	100	100	0	0.000	0.000	0.000	250	264	47	0.000	0.000	0.000	0.000	28	37	156	1272	100	0	0	0	250	54045	8.156	264	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12970	39610	160	337	339	114	82	85	82	36	96	95	0	0.000	0.000	0.000	255	257	48	0.000	0.000	0.000	0.000	33	42	208	1512	100	0	0	0	255	70522	7.056	257	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13400	39630	140	150	151	49	80	84	80	65	52	14	0	0.000	0.000	0.000	70	71	49	0.000	0.000	0.000	0.000	32	77	156	1140	100	0	0	0	70	23570	1.031	71	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13800	39620	140	141	154	66	86	89	86	34	64	42	0	0.000	0.000	0.000	55	68	50	0.000	0.000	0.000	0.000	42	38	156	1140	100	0	0	0	55	24037	1.912	68	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14230	39610	150	312	321	76	83	86	83	31	100	100	0	0.000	0.000	0.000	229	238	51	0.000	0.000	0.000	0.000	23	36	156	1272	100	0	0	0	229	50111	7.581	238	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14620	39610	150	255	267	85	87	89	87	31	98	93	0	0.000	0.000	0.000	168	180	52	0.000	0.000	0.000	0.000	31	34	156	1272	100	0	0	0	168	41668	5.742	180	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	14980	39630	130	382	405	127	82	85	82	28	100	100	0	0.000	0.000	0.000	300	323	53	0.000	0.000	0.000	0.000	31	32	120	940	100	0	0	0	300	48568	11.429	323	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15380	39620	150	365	365	97	86	90	86	37	98	96	0	0.000	0.000	0.000	279	279	54	0.000	0.000	0.000	0.000	26	41	156	1272	100	0	0	0	279	56982	7.432	279	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15810	39620	130	145	155	51	82	89	82	45	69	33	0	0.000	0.000	0.000	63	73	55	0.000	0.000	0.000	0.000	32	50	120	940	100	0	0	0	63	18569	1.467	73	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16210	39620	140	158	165	57	81	85	81	35	79	55	0	0.000	0.000	0.000	77	84	56	0.000	0.000	0.000	0.000	34	41	156	1016	100	0	0	0	77	25788	2.286	84	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5380	40030	150	236	243	63	88	90	88	31	98	93	0	0.000	0.000	0.000	148	155	57	0.000	0.000	0.000	0.000	25	34	156	934	100	0	0	0	148	37921	4.935	155	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5780	40030	160	220	237	103	88	90	88	31	94	86	0	0.000	0.000	0.000	132	149	58	0.000	0.000	0.000	0.000	43	34	208	1512	100	0	0	0	132	49266	4.742	149	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6200	40020	140	204	216	83	85	89	85	34	92	80	0	0.000	0.000	0.000	119	131	59	0.000	0.000	0.000	0.000	38	38	156	1140	100	0	0	0	119	33745	3.735	131	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6600	40020	140	228	241	98	87	90	87	31	92	84	0	0.000	0.000	0.000	141	154	60	0.000	0.000	0.000	0.000	40	34	156	1140	100	0	0	0	141	37567	4.871	154	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	7040	40010	150	285	338	151	87	90	87	30	99	97	0	0.000	0.000	0.000	198	251	61	0.000	0.000	0.000	0.000	44	33	156	1272	100	0	0	0	198	52784	8.267	251	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7440	40010	150	308	378	194	85	88	85	35	98	95	0	0.000	0.000	0.000	223	293	62	0.000	0.000	0.000	0.000	51	39	156	1272	100	0	0	0	223	58920	8.286	293	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7780	40010	150	142	145	62	84	87	84	37	60	37	0	0.000	0.000	0.000	58	61	63	0.000	0.000	0.000	0.000	42	42	156	1272	100	0	0	0	58	22597	1.568	61	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8180	40010	150	166	166	68	87	89	87	32	71	55	0	0.000	0.000	0.000	79	79	64	0.000	0.000	0.000	0.000	40	35	156	1272	100	0	0	0	79	25957	2.406	79	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8610	40030	130	339	345	93	84	90	84	45	100	98	0	0.000	0.000	0.000	255	261	65	0.000	0.000	0.000	0.000	26	50	120	940	100	0	0	0	255	41457	5.667	261	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	9020	40030	140	370	367	98	83	86	83	32	98	96	0	0.000	0.000	0.000	287	284	66	0.000	0.000	0.000	0.000	26	37	156	1140	100	0	0	0	287	57217	8.781	284	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9430	40010	150	248	257	71	83	86	83	30	99	96	0	0.000	0.000	0.000	165	174	67	0.000	0.000	0.000	0.000	27	34	156	1272	100	0	0	0	165	40062	5.700	174	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9830	40010	150	253	257	69	83	87	83	32	98	95	0	0.000	0.000	0.000	170	174	68	0.000	0.000	0.000	0.000	26	36	156	1272	100	0	0	0	170	40025	5.313	174	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10180	40020	140	342	350	98	88	97	88	44	98	98	0	0.000	0.000	0.000	254	262	69	0.000	0.000	0.000	0.000	28	45	156	1140	100	0	0	0	254	54561	5.750	262	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10580	40020	150	373	403	107	85	88	85	32	100	100	0	0.000	0.000	0.000	288	318	70	0.000	0.000	0.000	0.000	26	36	156	1272	100	0	0	0	288	62823	9.844	318	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	11010	40020	150	311	330	109	83	89	83	39	100	96	0	0.000	0.000	0.000	228	247	71	0.000	0.000	0.000	0.000	33	43	156	1272	100	0	0	0	228	51442	6.179	247	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11410	40020	150	402	428	113	85	88	85	30	100	100	0	0.000	0.000	0.000	317	343	72	0.000	0.000	0.000	0.000	26	34	156	1272	100	0	0	0	317	66774	11.333	343	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11760	40020	150	306	311	75	85	87	85	32	100	99	0	0.000	0.000	0.000	221	226	73	0.000	0.000	0.000	0.000	24	36	156	1272	100	0	0	0	221	48504	7.000	226	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12160	40020	150	262	271	68	82	85	82	30	100	99	0	0.000	0.000	0.000	180	189	74	0.000	0.000	0.000	0.000	25	35	156	1272	100	0	0	0	180	42251	6.200	189	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12590	40010	140	484	494	128	78	81	78	29	100	100	0	0.000	0.000	0.000	406	416	75	0.000	0.000	0.000	0.000	25	35	156	1140	100	0	0	0	406	77067	14.241	416	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	12990	40010	140	452	456	139	82	86	82	33	98	98	0	0.000	0.000	0.000	370	374	76	0.000	0.000	0.000	0.000	30	38	156	1140	100	0	0	0	370	71063	11.212	374	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13440	40010	150	196	202	57	79	82	79	28	96	91	0	0.000	0.000	0.000	117	123	77	0.000	0.000	0.000	0.000	28	34	156	1272	100	0	0	0	117	31510	4.286	123	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13840	40010	150	216	221	62	79	83	79	33	96	91	0	0.000	0.000	0.000	137	142	78	0.000	0.000	0.000	0.000	28	39	156	1272	100	0	0	0	137	34452	4.182	142	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14170	40010	160	395	414	194	82	86	82	33	96	94	0	0.000	0.000	0.000	313	332	79	0.000	0.000	0.000	0.000	46	38	208	1512	100	0	0	0	313	86097	9.939	332	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14570	40010	160	571	585	203	88	92	88	35	97	97	0	0.000	0.000	0.000	483	497	80	0.000	0.000	0.000	0.000	34	38	208	1512	100	0	0	0	483	121738	14.086	497	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	15000	40030	150	224	228	61	83	86	83	30	98	93	0	0.000	0.000	0.000	141	145	81	0.000	0.000	0.000	0.000	26	34	156	1272	100	0	0	0	141	35567	4.733	145	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15400	40030	150	261	487	1223	84	86	84	29	97	95	0	0.000	0.000	0.000	177	403	82	0.000	0.000	0.000	0.000	251	33	156	1272	100	0	0	0	177	75991	13.828	403	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15820	40020	150	280	291	74	85	90	85	95	96	52	0	0.000	0.000	0.000	195	206	83	0.000	0.000	0.000	0.000	25	105	156	1272	100	0	0	0	195	45333	2.116	206	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16230	40020	150	284	294	79	83	85	83	28	98	97	0	0.000	0.000	0.000	201	211	84	0.000	0.000	0.000	0.000	26	32	156	1046	100	0	0	0	201	45907	7.464	211	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5390	40430	140	248	257	92	90	92	90	32	94	89	0	0.000	0.000	0.000	158	167	85	0.000	0.000	0.000	0.000	35	34	156	884	100	0	0	0	158	40152	5.156	167	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5790	40430	150	341	352	119	87	91	87	31	97	96	0	0.000	0.000	0.000	254	265	86	0.000	0.000	0.000	0.000	33	34	156	1272	100	0	0	0	254	54846	8.419	265	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6210	40420	150	195	213	91	87	91	87	35	92	78	0	0.000	0.000	0.000	108	126	87	0.000	0.000	0.000	0.000	42	38	156	1272	100	0	0	0	108	33233	3.486	126	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
1	4	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6620	40430	150	219	246	148	92	97	92	41	91	74	0	0.000	0.000	0.000	127	154	88	0.000	0.000	0.000	0.000	60	42	156	1272	100	0	0	0	127	38342	3.634	154	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
