ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 15:03:09"
"Settings=E:\Conboy\2025-02-10\settings\S1-4.14.S3.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s1-4.14.s3.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5240, 39400"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=27.6696"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=2.95012"
"Filters=<Empty>"
"ScanRegion=524,3940,1632,4848"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11360	39540	160	129	133	41	53	54	53	18	94	85	0	0.000	0.000	0.000	76	80	16	0.000	0.000	0.000	0.000	30	33	208	1234	100	0	0	0	76	27613	4.389	80	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11790	39550	150	107	108	36	52	54	52	19	85	68	0	0.000	0.000	0.000	55	56	17	0.000	0.000	0.000	0.000	33	35	156	1114	100	0	0	0	55	16777	2.842	56	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12190	39530	140	104	105	36	52	54	52	20	81	64	0	0.000	0.000	0.000	52	53	18	0.000	0.000	0.000	0.000	34	37	156	954	100	0	0	0	52	16410	2.550	53	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12610	39530	160	133	142	66	52	55	52	22	88	77	0	0.000	0.000	0.000	81	90	19	0.000	0.000	0.000	0.000	46	40	208	1194	100	0	0	0	81	29496	3.955	90	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	13020	39540	150	192	201	66	55	58	55	24	100	92	0	0.000	0.000	0.000	137	146	20	0.000	0.000	0.000	0.000	32	41	156	1080	100	0	0	0	137	31415	5.958	146	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13380	39540	140	92	93	34	49	51	49	19	75	52	0	0.000	0.000	0.000	43	44	21	0.000	0.000	0.000	0.000	36	37	156	986	100	0	0	0	43	14470	2.211	44	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13780	39530	140	98	97	36	51	55	51	43	51	15	0	0.000	0.000	0.000	47	46	22	0.000	0.000	0.000	0.000	37	78	156	954	100	0	0	0	47	15107	0.977	46	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14200	39530	140	119	119	38	50	52	50	19	87	76	0	0.000	0.000	0.000	69	69	23	0.000	0.000	0.000	0.000	31	36	156	954	100	0	0	0	69	18544	3.526	69	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14600	39540	160	137	137	46	54	56	54	21	91	82	0	0.000	0.000	0.000	83	83	24	0.000	0.000	0.000	0.000	33	37	208	1234	100	0	0	0	83	28438	3.857	83	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	14960	39550	150	99	103	34	50	52	50	18	85	64	0	0.000	0.000	0.000	49	53	25	0.000	0.000	0.000	0.000	33	34	156	1114	100	0	0	0	49	16052	2.833	53	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15360	39550	150	102	107	33	51	52	51	18	88	71	0	0.000	0.000	0.000	51	56	26	0.000	0.000	0.000	0.000	30	34	156	1114	100	0	0	0	51	16701	3.056	56	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15770	39560	100	76	81	27	54	57	54	20	51	27	0	0.000	0.000	0.000	22	27	27	0.000	0.000	0.000	0.000	33	35	80	560	100	0	0	0	22	6444	1.200	27	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16160	39550	120	60	66	26	52	54	52	21	35	12	0	0.000	0.000	0.000	8	14	28	0.000	0.000	0.000	0.000	39	38	120	754	100	-50	0	0	8	7935	0.571	14	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5440	39930	150	125	126	37	54	57	54	20	92	78	0	0.000	0.000	0.000	71	72	29	0.000	0.000	0.000	0.000	29	35	156	1246	100	0	0	0	71	19664	3.450	72	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5840	39930	150	123	126	42	54	57	54	20	91	75	0	0.000	0.000	0.000	69	72	30	0.000	0.000	0.000	0.000	33	35	156	1272	100	0	0	0	69	19683	3.450	72	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6170	39930	160	111	112	35	54	55	54	19	87	73	0	0.000	0.000	0.000	57	58	31	0.000	0.000	0.000	0.000	31	34	208	1512	100	0	0	0	57	23335	3.000	58	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6570	39940	150	111	116	40	56	58	56	23	82	58	0	0.000	0.000	0.000	55	60	32	0.000	0.000	0.000	0.000	34	39	156	1272	100	0	0	0	55	18056	2.522	60	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	7000	39950	140	365	363	106	67	128	67	837	0	0	0	0.000	0.000	0.000	298	296	33	0.000	0.000	0.000	0.000	29	653	156	1140	100	0	0	0	298	56622	0.281	296	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7410	39950	140	325	329	96	57	59	57	23	98	97	0	0.000	0.000	0.000	268	272	34	0.000	0.000	0.000	0.000	29	38	156	1140	100	0	0	0	268	51311	11.739	272	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7820	39930	160	184	195	69	51	53	51	19	97	95	0	0.000	0.000	0.000	133	144	35	0.000	0.000	0.000	0.000	35	35	208	1512	100	0	0	0	133	40456	7.474	144	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8210	39930	160	184	189	73	51	53	51	20	95	92	0	0.000	0.000	0.000	133	138	36	0.000	0.000	0.000	0.000	38	37	208	1512	100	0	0	0	133	39331	6.800	138	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8570	39940	140	439	438	125	51	52	51	19	100	99	0	0.000	0.000	0.000	388	387	37	0.000	0.000	0.000	0.000	28	36	156	1140	100	0	0	0	388	68253	20.316	387	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8970	39940	140	474	484	123	50	52	50	19	100	99	0	0.000	0.000	0.000	424	434	38	0.000	0.000	0.000	0.000	25	36	156	1140	100	0	0	0	424	75481	22.737	434	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9400	39940	150	168	168	43	50	53	50	19	99	98	0	0.000	0.000	0.000	118	118	39	0.000	0.000	0.000	0.000	25	35	156	1272	100	0	0	0	118	26165	6.053	118	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9800	39940	150	173	174	46	52	53	52	17	98	98	0	0.000	0.000	0.000	121	122	40	0.000	0.000	0.000	0.000	26	32	156	1272	100	0	0	0	121	27141	7.118	122	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10160	39940	160	131	129	42	53	55	53	19	89	82	0	0.000	0.000	0.000	78	76	41	0.000	0.000	0.000	0.000	32	34	208	1512	100	0	0	0	78	26783	3.895	76	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10560	39940	160	124	129	40	53	55	53	18	93	85	0	0.000	0.000	0.000	71	76	42	0.000	0.000	0.000	0.000	31	32	208	1512	100	0	0	0	71	26864	4.111	76	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	10980	39930	150	152	156	47	53	55	53	18	98	92	0	0.000	0.000	0.000	99	103	43	0.000	0.000	0.000	0.000	30	32	156	1272	100	0	0	0	99	24374	5.611	103	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11390	39930	150	164	160	44	53	54	53	18	97	93	0	0.000	0.000	0.000	111	107	44	0.000	0.000	0.000	0.000	27	33	156	1272	100	0	0	0	111	24921	5.889	107	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11830	39940	150	196	197	50	52	54	52	19	100	99	0	0.000	0.000	0.000	144	145	45	0.000	0.000	0.000	0.000	25	35	156	1272	100	0	0	0	144	30759	7.526	145	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12230	39940	150	187	190	48	53	55	53	19	100	100	0	0.000	0.000	0.000	134	137	46	0.000	0.000	0.000	0.000	25	34	156	1272	100	0	0	0	134	29688	7.105	137	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12560	39930	160	156	154	51	52	54	52	21	92	87	0	0.000	0.000	0.000	104	102	47	0.000	0.000	0.000	0.000	33	38	208	1512	100	0	0	0	104	32124	4.762	102	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12970	39930	150	150	157	47	49	52	49	27	99	87	0	0.000	0.000	0.000	101	108	48	0.000	0.000	0.000	0.000	29	51	156	1272	100	0	0	0	101	24517	3.889	108	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13380	39930	130	76	78	29	51	54	51	28	45	14	0	0.000	0.000	0.000	25	27	49	0.000	0.000	0.000	0.000	37	51	120	940	100	0	0	0	25	9394	0.857	27	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13840	39950	110	81	78	29	54	58	54	27	48	11	0	0.000	0.000	0.000	27	24	50	0.000	0.000	0.000	0.000	37	46	80	656	100	0	0	0	27	6279	0.741	24	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14220	39940	150	103	100	35	51	52	51	18	79	64	0	0.000	0.000	0.000	52	49	51	0.000	0.000	0.000	0.000	35	34	156	1272	100	0	0	0	52	15525	2.667	49	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14620	39940	160	76	79	29	50	52	50	18	61	37	0	0.000	0.000	0.000	26	29	52	0.000	0.000	0.000	0.000	36	34	208	1512	100	0	0	0	26	16351	1.500	29	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	14970	39940	140	131	130	37	51	53	51	18	92	89	0	0.000	0.000	0.000	80	79	53	0.000	0.000	0.000	0.000	28	33	156	1140	100	0	0	0	80	20312	4.278	79	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15370	39940	140	111	119	45	51	52	51	18	89	75	0	0.000	0.000	0.000	60	68	54	0.000	0.000	0.000	0.000	37	34	156	1140	100	0	0	0	60	18578	3.722	68	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15790	39940	150	74	78	28	49	52	49	17	59	37	0	0.000	0.000	0.000	25	29	55	0.000	0.000	0.000	0.000	35	32	156	1272	100	0	0	0	25	12188	1.529	29	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16210	39930	140	70	75	28	51	52	51	18	51	28	0	0.000	0.000	0.000	19	24	56	0.000	0.000	0.000	0.000	37	34	156	884	100	0	0	0	19	11685	1.278	24	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5360	40350	150	123	125	37	55	57	55	20	92	76	0	0.000	0.000	0.000	68	70	57	0.000	0.000	0.000	0.000	29	35	156	1010	100	0	0	0	68	19529	3.400	70	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5770	40360	150	119	121	34	55	57	55	20	92	75	0	0.000	0.000	0.000	64	66	58	0.000	0.000	0.000	0.000	28	35	156	1272	100	0	0	0	64	18891	3.200	66	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6190	40340	140	96	96	31	53	56	53	19	76	52	0	0.000	0.000	0.000	43	43	59	0.000	0.000	0.000	0.000	32	33	156	1140	100	0	0	0	43	15048	2.105	43	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6610	40330	140	90	93	35	54	60	54	127	1	0	0	0.000	0.000	0.000	36	39	60	0.000	0.000	0.000	0.000	37	211	156	1140	100	0	0	0	36	14460	0.260	39	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	7040	40330	150	112	116	37	57	60	57	22	85	60	0	0.000	0.000	0.000	55	59	61	0.000	0.000	0.000	0.000	31	36	156	1272	100	0	0	0	55	18074	2.545	59	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7430	40330	150	105	108	33	54	58	54	22	84	57	0	0.000	0.000	0.000	51	54	62	0.000	0.000	0.000	0.000	30	37	156	1272	100	0	0	0	51	16859	2.273	54	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7770	40340	140	77	80	28	51	53	51	19	62	30	0	0.000	0.000	0.000	26	29	63	0.000	0.000	0.000	0.000	35	35	156	1140	100	0	0	0	26	12518	1.421	29	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8170	40320	150	76	78	30	51	53	51	19	55	30	0	0.000	0.000	0.000	25	27	64	0.000	0.000	0.000	0.000	38	35	156	1272	100	0	0	0	25	12188	1.316	27	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8600	40350	150	161	163	46	51	54	51	19	98	94	0	0.000	0.000	0.000	110	112	65	0.000	0.000	0.000	0.000	28	35	156	1272	100	0	0	0	110	25427	5.737	112	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	9010	40350	150	164	173	52	52	54	52	20	98	95	0	0.000	0.000	0.000	112	121	66	0.000	0.000	0.000	0.000	30	37	156	1272	100	0	0	0	112	26988	5.950	121	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9420	40330	160	129	134	46	52	54	52	20	92	82	0	0.000	0.000	0.000	77	82	67	0.000	0.000	0.000	0.000	34	37	208	1512	100	0	0	0	77	27789	4.000	82	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9820	40320	150	146	146	41	52	54	52	19	96	94	0	0.000	0.000	0.000	94	94	68	0.000	0.000	0.000	0.000	28	35	156	1272	100	0	0	0	94	22828	4.842	94	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10170	40340	140	202	209	59	53	55	53	19	100	99	0	0.000	0.000	0.000	149	156	69	0.000	0.000	0.000	0.000	28	34	156	1140	100	0	0	0	149	32588	8.105	156	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10570	40340	150	200	206	56	53	55	53	19	99	98	0	0.000	0.000	0.000	147	153	70	0.000	0.000	0.000	0.000	27	34	156	1272	100	0	0	0	147	32161	7.947	153	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	11000	40340	150	180	184	54	53	55	53	18	99	98	0	0.000	0.000	0.000	127	131	71	0.000	0.000	0.000	0.000	29	32	156	1272	100	0	0	0	127	28707	7.167	131	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11400	40340	150	202	211	70	52	54	52	19	100	100	0	0.000	0.000	0.000	150	159	72	0.000	0.000	0.000	0.000	33	35	156	1272	100	0	0	0	150	32884	8.263	159	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11750	40330	150	106	104	28	52	54	52	18	87	71	0	0.000	0.000	0.000	54	52	73	0.000	0.000	0.000	0.000	26	33	156	1272	100	0	0	0	54	16252	2.778	52	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12150	40330	150	106	108	34	52	53	52	19	89	71	0	0.000	0.000	0.000	54	56	74	0.000	0.000	0.000	0.000	31	35	156	1272	100	0	0	0	54	16887	2.895	56	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12580	40330	140	191	200	60	54	56	54	21	99	98	0	0.000	0.000	0.000	137	146	75	0.000	0.000	0.000	0.000	30	37	156	1140	100	0	0	0	137	31247	6.857	146	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	12980	40330	140	197	201	58	52	55	52	25	98	97	0	0.000	0.000	0.000	145	149	76	0.000	0.000	0.000	0.000	28	45	156	1140	100	0	0	0	145	31350	5.840	149	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13440	40340	140	110	112	36	52	55	52	33	78	37	0	0.000	0.000	0.000	58	60	77	0.000	0.000	0.000	0.000	32	60	156	1140	100	0	0	0	58	17487	1.727	60	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13840	40330	130	128	130	39	52	54	52	21	95	82	0	0.000	0.000	0.000	76	78	78	0.000	0.000	0.000	0.000	30	38	120	940	100	0	0	0	76	15651	3.619	78	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14160	40330	150	177	178	49	52	53	52	19	98	98	0	0.000	0.000	0.000	125	126	79	0.000	0.000	0.000	0.000	27	35	156	1272	100	0	0	0	125	27834	6.579	126	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14560	40330	160	153	155	54	52	54	52	20	93	87	0	0.000	0.000	0.000	101	103	80	0.000	0.000	0.000	0.000	34	37	208	1512	100	0	0	0	101	32137	5.050	103	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	14980	40350	150	121	125	42	49	51	49	18	94	88	0	0.000	0.000	0.000	72	76	81	0.000	0.000	0.000	0.000	33	35	156	1272	100	0	0	0	72	19572	4.111	76	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15390	40350	150	128	134	42	50	51	50	17	96	90	0	0.000	0.000	0.000	78	84	82	0.000	0.000	0.000	0.000	31	33	156	1272	100	0	0	0	78	20937	4.882	84	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15800	40340	140	87	90	26	51	54	51	31	54	17	0	0.000	0.000	0.000	36	39	83	0.000	0.000	0.000	0.000	28	57	156	1140	100	0	0	0	36	13992	1.161	39	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16210	40350	140	86	90	27	52	53	52	18	73	45	0	0.000	0.000	0.000	34	38	84	0.000	0.000	0.000	0.000	30	33	156	884	100	0	0	0	34	14024	2.056	38	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5370	40740	130	106	107	35	56	58	56	20	80	59	0	0.000	0.000	0.000	50	51	85	0.000	0.000	0.000	0.000	32	34	120	822	100	0	0	0	50	12875	2.450	51	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5780	40740	140	103	105	33	55	57	55	20	81	60	0	0.000	0.000	0.000	48	50	86	0.000	0.000	0.000	0.000	31	35	156	1140	100	0	0	0	48	16451	2.400	50	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6200	40730	150	115	121	38	53	56	53	20	93	78	0	0.000	0.000	0.000	62	68	87	0.000	0.000	0.000	0.000	31	35	156	1272	100	0	0	0	62	18935	3.250	68	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
1	4	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6610	40740	140	122	125	42	54	56	54	19	91	75	0	0.000	0.000	0.000	68	71	88	0.000	0.000	0.000	0.000	33	33	156	1140	100	0	0	0	68	19450	3.632	71	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
