ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 15:57:03"
"Settings=E:\Conboy\2025-02-10\settings\S5-8.93.S6.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s5-8.93.s6.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5240, 21320"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.4936"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.34594"
"Filters=<Empty>"
"ScanRegion=524,2132,1632,3040"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	11	1	"Activin A "	"Activin A "	9380	21460	150	455	477	146	113	115	113	34	100	100	0	0.000	0.000	0.000	342	364	11	0.000	0.000	0.000	0.000	30	29	156	1080	100	0	0	0	342	74419	10.647	364	Error	"Not Defined"	"Activin A "
1	12	1	"Activin A "	"Activin A "	9770	21460	150	446	454	168	115	117	115	36	100	100	0	0.000	0.000	0.000	331	339	12	0.000	0.000	0.000	0.000	37	30	156	1080	100	0	0	0	331	70763	9.361	339	Error	"Not Defined"	"Activin A "
1	13	1	"Activin C"	"Activin C"	10230	21460	120	162	169	52	115	116	115	36	64	33	0	0.000	0.000	0.000	47	54	13	0.000	0.000	0.000	0.000	30	31	120	756	100	0	0	0	47	20334	1.472	54	Error	"Not Defined"	"Activin C"
1	14	1	"Activin C"	"Activin C"	10630	21460	140	161	169	51	118	121	118	37	57	30	0	0.000	0.000	0.000	43	51	14	0.000	0.000	0.000	0.000	30	30	156	986	100	0	0	0	43	26425	1.297	51	Error	"Not Defined"	"Activin C"
1	15	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	10950	21460	160	171	176	52	116	118	116	36	66	38	0	0.000	0.000	0.000	55	60	15	0.000	0.000	0.000	0.000	29	30	208	1228	100	0	0	0	55	36686	1.611	60	Error	"Not Defined"	"Activin RIB / ALK-4"
1	16	1	"Activin RIB / ALK-4"	"Activin RIB / ALK-4"	11350	21480	160	196	198	57	120	123	120	38	75	49	0	0.000	0.000	0.000	76	78	16	0.000	0.000	0.000	0.000	28	30	208	1308	100	0	0	0	76	41140	1.974	78	Error	"Not Defined"	"Activin RIB / ALK-4"
1	17	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	11790	21480	150	283	293	76	125	129	125	44	98	86	0	0.000	0.000	0.000	158	168	17	0.000	0.000	0.000	0.000	25	34	156	1146	100	0	0	0	158	45744	3.727	168	Error	"Not Defined"	"Adiponectin / Acrp30"
1	18	1	"Adiponectin / Acrp30"	"Adiponectin / Acrp30"	12190	21480	150	356	367	104	123	128	123	43	100	95	0	0.000	0.000	0.000	233	244	18	0.000	0.000	0.000	0.000	28	33	156	1146	100	0	0	0	233	57257	5.558	244	Error	"Not Defined"	"Adiponectin / Acrp30"
1	19	1	"AgRP"	"AgRP"	12600	21470	160	337	639	743	116	120	116	43	97	90	0	0.000	0.000	0.000	221	523	19	0.000	0.000	0.000	0.000	116	35	208	1272	100	0	0	0	221	132967	12.070	523	Error	"Not Defined"	"AgRP"
1	20	1	"AgRP"	"AgRP"	13010	21470	160	457	714	650	115	118	115	38	99	97	0	0.000	0.000	0.000	342	599	20	0.000	0.000	0.000	0.000	91	32	208	1272	100	0	0	0	342	148527	15.684	599	Error	"Not Defined"	"AgRP"
1	21	1	"ALCAM"	"ALCAM"	13360	21480	140	178	184	59	111	115	111	37	67	42	0	0.000	0.000	0.000	67	73	21	0.000	0.000	0.000	0.000	32	32	156	1044	100	0	0	0	67	28750	1.865	73	Error	"Not Defined"	"ALCAM"
1	22	1	"ALCAM"	"ALCAM"	13770	21480	140	223	228	63	107	109	107	34	92	80	0	0.000	0.000	0.000	116	121	22	0.000	0.000	0.000	0.000	27	31	156	1044	100	0	0	0	116	35544	3.500	121	Error	"Not Defined"	"ALCAM"
1	23	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14190	21480	150	758	771	136	105	108	105	34	100	100	0	0.000	0.000	0.000	653	666	23	0.000	0.000	0.000	0.000	17	31	156	1146	100	0	0	0	653	120205	19.500	666	Error	"Not Defined"	"Angiopoietin-like 2"
1	24	1	"Angiopoietin-like 2"	"Angiopoietin-like 2"	14590	21480	150	906	928	158	104	107	104	33	100	100	0	0.000	0.000	0.000	802	824	24	0.000	0.000	0.000	0.000	17	30	156	1146	100	0	0	0	802	144728	24.879	824	Error	"Not Defined"	"Angiopoietin-like 2"
1	25	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	14940	21480	140	185	184	48	104	108	104	32	84	62	0	0.000	0.000	0.000	81	80	25	0.000	0.000	0.000	0.000	26	29	156	1044	100	0	0	0	81	28760	2.375	80	Error	"Not Defined"	"Angiopoietin-like 3"
1	26	1	"Angiopoietin-like 3"	"Angiopoietin-like 3"	15350	21480	150	191	198	59	109	110	109	33	82	63	0	0.000	0.000	0.000	82	89	26	0.000	0.000	0.000	0.000	29	30	156	1146	100	0	0	0	82	30894	2.667	89	Error	"Not Defined"	"Angiopoietin-like 3"
1	27	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	15780	21490	130	160	170	54	105	108	105	31	68	45	0	0.000	0.000	0.000	55	65	27	0.000	0.000	0.000	0.000	31	28	120	914	100	0	0	0	55	20355	2.000	65	Error	"Not Defined"	"AR (Amphiregulin)"
1	28	1	"AR (Amphiregulin)"	"AR (Amphiregulin)"	16180	21480	110	134	137	37	103	103	103	31	48	22	0	0.000	0.000	0.000	31	34	28	0.000	0.000	0.000	0.000	27	30	80	634	100	0	0	0	31	10998	1.097	34	Error	"Not Defined"	"AR (Amphiregulin)"
1	1	2	"Artemin"	"Artemin"	5430	21860	160	709	704	220	127	132	127	45	95	95	0	0.000	0.000	0.000	582	577	29	0.000	0.000	0.000	0.000	31	34	208	1408	100	0	0	0	582	146344	12.711	577	Error	"Not Defined"	"Artemin"
1	2	2	"Artemin"	"Artemin"	5830	21860	160	540	536	179	126	131	126	43	95	94	0	0.000	0.000	0.000	414	410	30	0.000	0.000	0.000	0.000	33	32	208	1506	100	0	0	0	414	111454	9.419	410	Error	"Not Defined"	"Artemin"
1	3	2	"Axl"	"Axl"	6160	21860	160	310	320	82	118	120	118	35	100	96	0	0.000	0.000	0.000	192	202	31	0.000	0.000	0.000	0.000	25	29	208	1506	100	0	0	0	192	66658	5.714	202	Error	"Not Defined"	"Axl"
1	4	2	"Axl"	"Axl"	6560	21860	160	306	316	82	118	120	118	37	99	96	0	0.000	0.000	0.000	188	198	32	0.000	0.000	0.000	0.000	25	30	208	1512	100	0	0	0	188	65674	5.297	198	Error	"Not Defined"	"Axl"
1	5	2	"b FGF"	"b FGF"	6990	21870	150	675	699	203	118	121	118	36	100	100	0	0.000	0.000	0.000	557	581	33	0.000	0.000	0.000	0.000	29	29	156	1272	100	0	0	0	557	108977	16.056	581	Error	"Not Defined"	"b FGF"
1	6	2	"b FGF"	"b FGF"	7400	21870	150	751	770	214	117	121	117	39	100	100	0	0.000	0.000	0.000	634	653	34	0.000	0.000	0.000	0.000	27	32	156	1272	100	0	0	0	634	120140	16.641	653	Error	"Not Defined"	"b FGF"
1	7	2	"B7-1/CD80"	"B7-1/CD80"	7810	21850	160	304	342	135	119	122	119	39	94	89	0	0.000	0.000	0.000	185	223	35	0.000	0.000	0.000	0.000	39	31	208	1512	100	0	0	0	185	71046	5.641	223	Error	"Not Defined"	"B7-1/CD80"
1	8	2	"B7-1/CD80"	"B7-1/CD80"	8210	21860	160	293	303	104	118	122	118	40	94	87	0	0.000	0.000	0.000	175	185	36	0.000	0.000	0.000	0.000	34	32	208	1512	100	0	0	0	175	63082	4.525	185	Error	"Not Defined"	"B7-1/CD80"
1	9	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8560	21860	150	580	575	152	117	120	117	38	98	98	0	0.000	0.000	0.000	463	458	37	0.000	0.000	0.000	0.000	26	31	156	1272	100	0	0	0	463	89753	11.974	458	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	10	2	"BAFF R / TNFRSF13C"	"BAFF R / TNFRSF13C"	8960	21870	140	620	630	150	119	121	119	38	98	98	0	0.000	0.000	0.000	501	511	38	0.000	0.000	0.000	0.000	23	31	156	1140	100	0	0	0	501	98260	13.395	511	Error	"Not Defined"	"BAFF R / TNFRSF13C"
1	11	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9390	21870	160	223	226	72	118	120	118	36	83	72	0	0.000	0.000	0.000	105	108	39	0.000	0.000	0.000	0.000	31	30	208	1512	100	0	0	0	105	47053	2.944	108	Error	"Not Defined"	"BCMA / TNFRSF17"
1	12	2	"BCMA / TNFRSF17"	"BCMA / TNFRSF17"	9790	21870	150	254	259	64	118	120	118	36	96	83	0	0.000	0.000	0.000	136	141	40	0.000	0.000	0.000	0.000	24	30	156	1272	100	0	0	0	136	40339	3.861	141	Error	"Not Defined"	"BCMA / TNFRSF17"
1	13	2	"beta-Catenin"	"beta-Catenin"	10150	21860	150	207	210	56	118	119	118	36	85	62	0	0.000	0.000	0.000	89	92	41	0.000	0.000	0.000	0.000	26	30	156	1272	100	0	0	0	89	32801	2.528	92	Error	"Not Defined"	"beta-Catenin"
1	14	2	"beta-Catenin"	"beta-Catenin"	10540	21870	150	205	205	48	113	117	113	36	87	69	0	0.000	0.000	0.000	92	92	42	0.000	0.000	0.000	0.000	23	30	156	1272	100	0	0	0	92	32041	2.444	92	Error	"Not Defined"	"beta-Catenin"
1	15	2	"BLC"	"BLC"	10970	21860	150	303	324	94	113	116	113	36	100	98	0	0.000	0.000	0.000	190	211	43	0.000	0.000	0.000	0.000	29	31	156	1272	100	0	0	0	190	50545	5.778	211	Error	"Not Defined"	"BLC"
1	16	2	"BLC"	"BLC"	11370	21860	150	318	323	95	113	117	113	36	97	94	0	0.000	0.000	0.000	205	210	44	0.000	0.000	0.000	0.000	29	30	156	1272	100	0	0	0	205	50323	5.722	210	Error	"Not Defined"	"BLC"
1	17	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	11830	21860	150	307	312	78	126	128	126	38	99	89	0	0.000	0.000	0.000	181	186	45	0.000	0.000	0.000	0.000	25	29	156	1272	100	0	0	0	181	48677	4.842	186	Error	"Not Defined"	"BTC (Betacellulin)"
1	18	2	"BTC (Betacellulin)"	"BTC (Betacellulin)"	12230	21870	150	314	325	80	128	131	128	41	100	95	0	0.000	0.000	0.000	186	197	46	0.000	0.000	0.000	0.000	24	31	156	1272	100	0	0	0	186	50682	4.732	197	Error	"Not Defined"	"BTC (Betacellulin)"
1	19	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12550	21860	160	393	460	228	124	128	124	39	99	98	0	0.000	0.000	0.000	269	336	47	0.000	0.000	0.000	0.000	49	30	208	1506	100	0	0	0	269	95719	8.513	336	Error	"Not Defined"	"Cardiotrophin-1"
1	20	2	"Cardiotrophin-1"	"Cardiotrophin-1"	12950	21860	170	513	560	192	120	123	120	40	100	100	0	0.000	0.000	0.000	393	440	48	0.000	0.000	0.000	0.000	34	32	208	1660	100	0	0	0	393	116572	10.925	440	Error	"Not Defined"	"Cardiotrophin-1"
1	21	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13390	21880	140	198	203	59	116	119	116	37	78	56	0	0.000	0.000	0.000	82	87	49	0.000	0.000	0.000	0.000	29	31	156	1140	100	0	0	0	82	31691	2.270	87	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	22	2	"CCL1 / I-309 / TCA-3"	"CCL1 / I-309 / TCA-3"	13780	21880	150	183	186	51	113	116	113	38	73	42	0	0.000	0.000	0.000	70	73	50	0.000	0.000	0.000	0.000	27	32	156	1272	100	0	0	0	70	28961	1.842	73	Error	"Not Defined"	"CCL1 / I-309 / TCA-3"
1	23	2	"CCL28"	"CCL28"	14200	21870	150	423	431	117	101	102	101	33	100	100	0	0.000	0.000	0.000	322	330	51	0.000	0.000	0.000	0.000	27	32	156	1272	100	0	0	0	322	67214	9.970	330	Error	"Not Defined"	"CCL28"
1	24	2	"CCL28"	"CCL28"	14600	21870	140	287	292	85	107	122	107	78	89	61	0	0.000	0.000	0.000	180	185	52	0.000	0.000	0.000	0.000	29	63	156	1140	100	0	0	0	180	45622	2.179	185	Error	"Not Defined"	"CCL28"
1	25	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	14960	21880	140	362	367	107	108	113	108	43	97	95	0	0.000	0.000	0.000	254	259	53	0.000	0.000	0.000	0.000	29	38	156	1140	100	0	0	0	254	57317	5.907	259	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	26	2	"CCL4 / MIP-1 beta"	"CCL4 / MIP-1 beta"	15360	21880	140	321	326	89	106	110	106	35	98	95	0	0.000	0.000	0.000	215	220	54	0.000	0.000	0.000	0.000	27	31	156	1140	100	0	0	0	215	50875	6.171	220	Error	"Not Defined"	"CCL4 / MIP-1 beta"
1	27	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	15790	21880	150	176	178	49	102	105	102	32	80	57	0	0.000	0.000	0.000	74	76	55	0.000	0.000	0.000	0.000	27	30	156	1272	100	0	0	0	74	27708	2.281	76	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	28	2	"CCL7 / MCP-3 / MARC"	"CCL7 / MCP-3 / MARC"	16190	21880	130	170	173	45	104	115	104	67	46	9	0	0.000	0.000	0.000	66	69	56	0.000	0.000	0.000	0.000	26	58	120	822	100	0	0	0	66	20771	0.866	69	Error	"Not Defined"	"CCL7 / MCP-3 / MARC"
1	1	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5360	22280	160	400	399	113	128	367	128	3352	0	0	0	0.000	0.000	0.000	272	271	57	0.000	0.000	0.000	0.000	28	913	208	1152	100	0	0	0	272	82932	0.010	271	Error	"Not Defined"	"CCL8 / MCP-2"
1	2	3	"CCL8 / MCP-2"	"CCL8 / MCP-2"	5760	22280	160	326	324	99	124	126	124	37	95	88	0	0.000	0.000	0.000	202	200	58	0.000	0.000	0.000	0.000	30	29	208	1512	100	0	0	0	202	67390	5.351	200	Error	"Not Defined"	"CCL8 / MCP-2"
1	3	3	"CCR10"	"CCR10"	6190	22250	150	188	207	126	120	123	120	37	72	44	0	0.000	0.000	0.000	68	87	59	0.000	0.000	0.000	0.000	60	30	156	1272	100	0	0	0	68	32252	2.270	87	Error	"Not Defined"	"CCR10"
1	4	3	"CCR10"	"CCR10"	6580	22260	140	201	205	61	120	122	120	39	81	51	0	0.000	0.000	0.000	81	85	60	0.000	0.000	0.000	0.000	29	31	156	1140	100	0	0	0	81	31978	2.128	85	Error	"Not Defined"	"CCR10"
1	5	3	"CCR3"	"CCR3"	7030	22260	160	235	243	77	121	124	121	38	89	74	0	0.000	0.000	0.000	114	122	61	0.000	0.000	0.000	0.000	31	30	208	1512	100	0	0	0	114	50559	3.132	122	Error	"Not Defined"	"CCR3"
1	6	3	"CCR3"	"CCR3"	7420	22260	150	248	247	65	123	126	123	38	90	76	0	0.000	0.000	0.000	125	124	62	0.000	0.000	0.000	0.000	26	30	156	1272	100	0	0	0	125	38553	3.184	124	Error	"Not Defined"	"CCR3"
1	7	3	"CCR4"	"CCR4"	7760	22260	140	190	197	56	123	131	123	149	8	0	0	0.000	0.000	0.000	67	74	63	0.000	0.000	0.000	0.000	28	113	156	1140	100	0	0	0	67	30699	0.443	74	Error	"Not Defined"	"CCR4"
1	8	3	"CCR4"	"CCR4"	8160	22250	150	197	199	67	122	124	122	38	69	48	0	0.000	0.000	0.000	75	77	64	0.000	0.000	0.000	0.000	33	30	156	1272	100	0	0	0	75	31088	1.974	77	Error	"Not Defined"	"CCR4"
1	9	3	"CCR6"	"CCR6"	8590	22280	150	297	306	89	125	126	125	39	97	89	0	0.000	0.000	0.000	172	181	65	0.000	0.000	0.000	0.000	29	30	156	1272	100	0	0	0	172	47725	4.615	181	Error	"Not Defined"	"CCR6"
1	10	3	"CCR6"	"CCR6"	8990	22270	150	311	324	81	120	122	120	37	100	96	0	0.000	0.000	0.000	191	204	66	0.000	0.000	0.000	0.000	25	30	156	1272	100	0	0	0	191	50538	5.459	204	Error	"Not Defined"	"CCR6"
1	11	3	"CCR7"	"CCR7"	9400	22250	150	218	222	65	121	123	121	37	79	63	0	0.000	0.000	0.000	97	101	67	0.000	0.000	0.000	0.000	29	30	156	1272	100	0	0	0	97	34572	2.676	101	Error	"Not Defined"	"CCR7"
1	12	3	"CCR7"	"CCR7"	9810	22260	160	232	236	64	123	125	123	36	89	75	0	0.000	0.000	0.000	109	113	68	0.000	0.000	0.000	0.000	27	28	208	1512	100	0	0	0	109	49009	3.083	113	Error	"Not Defined"	"CCR7"
1	13	3	"CCR9"	"CCR9"	10160	22260	150	480	584	306	121	123	121	37	100	100	0	0.000	0.000	0.000	359	463	69	0.000	0.000	0.000	0.000	52	30	156	1272	100	0	0	0	359	91091	12.459	463	Error	"Not Defined"	"CCR9"
1	14	3	"CCR9"	"CCR9"	10560	22270	150	620	719	304	121	123	121	39	100	100	0	0.000	0.000	0.000	499	598	70	0.000	0.000	0.000	0.000	42	31	156	1272	100	0	0	0	499	112204	15.282	598	Error	"Not Defined"	"CCR9"
1	15	3	"CD11b"	"CD11b"	10990	22260	150	278	298	98	117	119	117	35	97	89	0	0.000	0.000	0.000	161	181	71	0.000	0.000	0.000	0.000	32	29	156	1272	100	0	0	0	161	46443	5.114	181	Error	"Not Defined"	"CD11b"
1	16	3	"CD11b"	"CD11b"	11390	22270	150	328	345	95	116	117	116	35	98	98	0	0.000	0.000	0.000	212	229	72	0.000	0.000	0.000	0.000	27	29	156	1272	100	0	0	0	212	53866	6.514	229	Error	"Not Defined"	"CD11b"
1	17	3	"CD14"	"CD14"	11740	22270	170	202	202	53	116	117	116	37	83	59	0	0.000	0.000	0.000	86	86	73	0.000	0.000	0.000	0.000	26	31	208	1660	100	0	0	0	86	41991	2.297	86	Error	"Not Defined"	"CD14"
1	18	3	"CD14"	"CD14"	12140	22270	160	195	195	54	112	115	112	36	81	57	0	0.000	0.000	0.000	83	83	74	0.000	0.000	0.000	0.000	27	31	208	1512	100	0	0	0	83	40466	2.222	83	Error	"Not Defined"	"CD14"
1	19	3	"CRP"	"CRP"	12570	22260	150	646	684	164	118	124	118	43	100	100	0	0.000	0.000	0.000	528	566	75	0.000	0.000	0.000	0.000	23	34	156	1272	100	0	0	0	528	106691	13.023	566	Error	"Not Defined"	"CRP"
1	20	3	"CRP"	"CRP"	12980	22250	160	899	918	401	121	124	121	41	96	95	0	0.000	0.000	0.000	778	797	76	0.000	0.000	0.000	0.000	43	33	208	1512	100	0	0	0	778	190848	19.366	797	Error	"Not Defined"	"CRP"
1	21	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13410	22270	140	173	173	54	115	119	115	39	62	39	0	0.000	0.000	0.000	58	58	77	0.000	0.000	0.000	0.000	31	32	156	1140	100	0	0	0	58	27046	1.385	58	Error	"Not Defined"	"CD27 / TNFRSF7"
1	22	3	"CD27 / TNFRSF7"	"CD27 / TNFRSF7"	13820	22270	140	194	209	202	113	118	113	38	76	51	0	0.000	0.000	0.000	81	96	78	0.000	0.000	0.000	0.000	96	32	156	1140	100	0	0	0	81	32545	2.395	96	Error	"Not Defined"	"CD27 / TNFRSF7"
1	23	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14150	22270	160	386	439	210	110	114	110	47	95	92	0	0.000	0.000	0.000	276	329	79	0.000	0.000	0.000	0.000	47	41	208	1512	100	0	0	0	276	91316	6.915	329	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	24	3	"CD27 Ligand / TNFSF7"	"CD27 Ligand / TNFSF7"	14550	22260	150	390	396	111	104	107	104	43	100	100	0	0.000	0.000	0.000	286	292	80	0.000	0.000	0.000	0.000	28	40	156	1272	100	0	0	0	286	61808	6.721	292	Error	"Not Defined"	"CD27 Ligand / TNFSF7"
1	25	3	"CD30 "	"CD30 "	14980	22290	150	232	232	61	100	103	100	32	98	85	0	0.000	0.000	0.000	132	132	81	0.000	0.000	0.000	0.000	26	31	156	1272	100	0	0	0	132	36152	4.031	132	Error	"Not Defined"	"CD30 "
1	26	3	"CD30 "	"CD30 "	15380	22290	150	251	252	65	106	110	106	86	84	32	0	0.000	0.000	0.000	145	146	82	0.000	0.000	0.000	0.000	25	78	156	1272	100	0	0	0	145	39375	1.651	146	Error	"Not Defined"	"CD30 "
1	27	3	"CD30 L"	"CD30 L"	15800	22280	150	221	231	63	104	107	104	40	94	71	0	0.000	0.000	0.000	117	127	83	0.000	0.000	0.000	0.000	27	37	156	1272	100	0	0	0	117	36001	3.100	127	Error	"Not Defined"	"CD30 L"
1	28	3	"CD30 L"	"CD30 L"	16200	22280	150	220	222	54	103	105	103	32	94	85	0	0.000	0.000	0.000	117	119	84	0.000	0.000	0.000	0.000	24	30	156	1010	100	0	0	0	117	34581	3.656	119	Error	"Not Defined"	"CD30 L"
1	1	4	"CD40"	"CD40"	5370	22670	140	274	301	115	124	129	124	50	94	79	0	0.000	0.000	0.000	150	177	85	0.000	0.000	0.000	0.000	38	38	156	954	100	0	0	0	150	47005	3.440	177	Error	"Not Defined"	"CD40"
1	2	4	"CD40"	"CD40"	5770	22670	150	322	337	100	132	135	132	45	99	91	0	0.000	0.000	0.000	190	205	86	0.000	0.000	0.000	0.000	29	33	156	1272	100	0	0	0	190	52541	4.489	205	Error	"Not Defined"	"CD40"
1	3	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6200	22670	150	225	282	228	119	122	119	37	82	66	0	0.000	0.000	0.000	106	163	87	0.000	0.000	0.000	0.000	80	30	156	1272	100	0	0	0	106	44056	4.324	163	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
1	4	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6590	22660	150	274	474	659	121	126	121	39	91	84	0	0.000	0.000	0.000	153	353	88	0.000	0.000	0.000	0.000	139	30	156	1272	100	0	0	0	153	73894	8.923	353	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
